"","sns2019_1.date","sns2019_1.big_cat","sns2019_1.sm_cat","sns2019_1.cnt"
"110","20190101","뷰티","트리트먼트",34.019142
"111","20190101","뷰티","팩도구",0.897094
"112","20190101","뷰티","풋스프레이",1.512783
"113","20190101","뷰티","풋워시/스크럽",1.477714
"114","20190101","뷰티","풋크림",0.895098
"115","20190101","뷰티","풋패치",0.85535
"116","20190101","뷰티","핸드워시/스크럽",0.782961
"117","20190101","뷰티","핸드크림",22.999839
"118","20190101","뷰티","향수세트",3.034444
"119","20190101","뷰티","헤어 브러쉬",2.827846
"120","20190101","뷰티","헤어매니큐어",0.613486
"121","20190101","뷰티","헤어무스",20.53034
"122","20190101","뷰티","헤어스타일링용 염색약",6.906866
"123","20190101","뷰티","헤어스타일링용 펌제",34.258721
"124","20190101","뷰티","헤어스타일링용 흑채",0.442015
"125","20190101","뷰티","헤어스프레이",23.155115
"126","20190101","뷰티","헤어에센스",26.581391
"127","20190101","뷰티","헤어왁스",20.107978
"128","20190101","뷰티","헤어젤",3.905927
"129","20190101","뷰티","헤어케어세트",0.560684
"130","20190101","뷰티","화장 비누",2.495647
"131","20190101","뷰티","화장 퍼프",8.448816
"132","20190101","식품","홍삼 분말/환",0.613486
"133","20190101","식품","탄산음료",13.740895
"134","20190101","식품","헛개/가시오가피",1.108303
"135","20190101","식품","한방 분말/환제품",1.28629
"136","20190101","식품","이온음료",1.899849
"137","20190101","식품","다이어트보조식",4.121026
"138","20190101","식품","스피루리나 영양제",0.881866
"139","20190101","식품","홍차",32.13135
"140","20190101","식품","배추김치",23.103865
"141","20190101","식품","프로바이오틱스",4.466311
"142","20190101","식품","커피음료",1.165479
"143","20190101","식품","과실차",0.017601
"144","20190101","식품","원두커피",6.944445
"145","20190101","식품","쌀",134.268597
"146","20190101","식품","견과류 땅콩",61.162668
"147","20190101","식품","환자식",0.334252
"148","20190101","식품","과일세트",9.734524
"149","20190101","식품","견과류 캐슈넛",1.060037
"150","20190101","식품","기타 한방/환제품",165.090112
"151","20190101","식품","코코아/핫초코",51.596537
"152","20190101","식품","아이스티",10.892017
"153","20190101","식품","캡슐/POD커피",35.239572
"154","20190101","식품","건대추",0.164939
"155","20190101","식품","닭가슴살",47.638179
"156","20190101","식품","건강즙/녹용",10.961681
"157","20190101","식품","전복 생물",67.076164
"158","20190101","식품","옻/칡/쑥즙",0
"159","20190101","식품","잡곡",5.169854
"160","20190101","식품","식혜/수정과",21.492826
"161","20190101","식품","콜라겐/코큐텐 영양제",2.328799
"162","20190101","식품","요거트/발효유",78.139402
"163","20190101","식품","양파/마늘즙",2.150752
"164","20190101","식품","백김치",13.585191
"165","20190101","식품","한방재료",0.560684
"166","20190101","식품","밀크티/티라떼",74.238845
"167","20190101","식품","기타 농산물",25.588264
"168","20190101","식품","김치류",425.992117
"169","20190101","식품","갓김치",7.362869
"170","20190101","식품","허브차",2.975433
"171","20190101","식품","젓갈류",16.782689
"172","20190101","식품","카페용 초콜릿시럽",13.021806
"173","20190101","식품","도라지/더덕",8.842671
"174","20190101","식품","무김치",3.949357
"175","20190101","식품","홍삼절편/홍삼정과",0.112137
"176","20190101","식품","물김치",5.264333
"177","20190101","식품","건어물 쥐포",0.241874
"178","20190101","식품","반찬류",256.602113
"179","20190101","식품","연어/훈제연어",120.208511
"180","20190101","식품","포도/거봉/체리",93.196786
"181","20190101","식품","미숫가루/곡물가루",12.251272
"182","20190101","식품","곶감/반건시",11.923448
"183","20190101","식품","프라페/버블티 파우더",6.162294
"184","20190101","식품","혼합곡",0.112135
"185","20190101","식품","탄산수",14.196792
"186","20190101","식품","칼슘/철분 영양제",4.600155
"187","20190101","식품","복분자/석류/과실즙",21.028132
"188","20190101","식품","차 선물세트",75.095997
"189","20190101","식품","해조류 다시마",27.115371
"190","20190101","식품","비타민",124.28887
"191","20190101","식품","흰우유",3.731616
"192","20190101","식품","건바나나",0
"193","20190101","식품","유자차",18.131632
"194","20190101","식품","기타 주스류",84.497982
"195","20190101","식품","견과류",27.417171
"196","20190101","식품","잡곡 씨드류",0
"197","20190101","식품","아몬드유/코코넛밀크",1.640536
"198","20190101","식품","홍삼/인삼 제품",5.807254
"199","20190101","식품","국내산 돈육",2.647552
"200","20190101","식품","오징어",130.415787
"201","20190101","식품","해조류 미역",38.170223
"202","20190101","식품","음용 식초",32.668922
"203","20190101","식품","선식",5.695604
"204","20190101","식품","프로폴리스/로얄젤리",7.566763
"205","20190101","식품","오메가3/스쿠알렌 영양제",3.628284
"206","20190101","식품","홍삼액/홍삼정",1.23804
"207","20190101","식품","견과류 호두",48.124681
"208","20190101","식품","건어물 황태",15.01118
"209","20190101","식품","배/포도/과일즙",0.51895
"210","20190101","식품","다이어트용 헬스보충식품",4.790093
"211","20190101","식품","해초류 ",6.955294
"212","20190101","식품","루테인/눈 영양제",7.731617
"213","20190101","식품","둥굴레차",0.967497
"214","20190101","식품","혼합견과",0
"215","20190101","식품","고등어",49.12635
"216","20190101","식품","차/곡물 음료",44.074782
"217","20190101","식품","구이/수육용 돈육",9.765627
"218","20190101","식품","과채 음료/주스",0.112137
"219","20190101","식품","토마토",117.812521
"220","20190101","식품","견과류 피스타치오",7.70354
"221","20190101","식품","견과류 잣/은행",208.874607
"222","20190101","식품","파김치",11.818168
"223","20190101","식품","에이드",71.253749
"224","20190101","식품","굴비/조기",143.60451
"225","20190101","식품","숙취/에너지/건강 음료",21.46835
"226","20190101","식품","곡물차",0.29905
"227","20190101","식품","녹차",82.139373
"228","20190101","식품","어린이영양제",3.703166
"229","20190101","식품","견과류 카카오닙스",3.303315
"230","20190101","식품","두유",29.934413
"231","20190101","식품","과일류",1.679893
"232","20190101","식품","야채/호박즙",11.113154
"233","20190101","식품","감자",178.007018
"234","20190101","식품","딸기/복분자/블루베리",475.81608
"235","20190101","식품","건자두",0.835601
"236","20190101","식품","어린이 음료",7.258662
"237","20190101","식품","생수",30.116139
"238","20190101","식품","감마리놀렌산 영양제",0.688258
"239","20190101","식품","옥수수차",0.813626
"240","20190101","식품","건어물 마른오징어",2.315572
"241","20190101","식품","건어물 멸치",84.135799
"242","20190101","식품","홍삼 간식",0.829069
"243","20190101","식품","인스턴트커피",1.708562
"244","20190101","식품","더치커피",9.209433
"245","20190101","식품","홍삼 음료",1.438019
"246","20190101","식품","한우육",98.965249
"247","20190101","식품","어린이홍삼",0.982939
"248","20190101","식품","글루코사민/키토산 영양제",0.017601
"249","20190101","식품","전통차",1.963882
"250","20190101","식품","표고버섯",15.752027
"251","20190101","식품","율무차",4.23772
"252","20190101","식품","쌈채소",8.85714
"253","20190101","식품","감귤/한라봉/오렌지",151.494343
"254","20190101","식품","건포도",2.951138
"255","20190101","식품","바나나/파인애플/망고",244.303355
"256","20190101","식품","소고기 등심/안심",12.493738
"257","20190101","식품","딸기우유",22.864714
"258","20190101","식품","주꾸미",4.560685
"259","20190101","식품","견과류 밤",2.275753
"260","20190101","식품","수산 생물",0.949896
"261","20190101","식품","유제품 음료",4.357904
"262","20190101","식품","마늘/생강",168.565153
"263","20190101","식품","레몬/자몽",255.907653
"264","20190101","식품","나물",70.420616
"265","20190101","식품","조개",88.766357
"266","20190101","식품","건어물 진미채",2.383922
"267","20190101","식품","건망고",0.66413
"268","20190101","식품","생선류",1.961343
"269","20190101","식품","저/무지방우유",3.190692
"270","20190101","식품","비타민/화이바 음료",4.745383
"271","20190101","식품","인삼/수삼/산삼",35.675069
"272","20190101","식품","파/양파",235.025903
"273","20190101","식품","건어물 건새우",1.409512
"274","20190101","식품","클로렐라 영양제",1.024826
"275","20190101","식품","상황버섯",1.501889
"276","20190101","식품","랍스타",25.552121
"277","20190101","식품","오리고기/훈제오리",24.790045
"278","20190101","식품","건강즙",2.610735
"279","20190101","식품","반건조고구마",0
"280","20190101","식품","고추/피망/파프리카",158.639837
"281","20190101","식품","가공란",1.803242
"282","20190101","식품","새우/대하",304.072367
"283","20190101","식품","초코우유",10.973601
"284","20190101","식품","참외/메론/수박",55.19397
"285","20190101","식품","보리차",14.584178
"286","20190101","식품","옥돔",3.226436
"287","20190101","식품","명태/동태",22.749871
"288","20190101","식품","키위/참다래",20.482348
"289","20190101","식품","낙지",55.285679
"290","20190101","식품","게장류",49.018438
"291","20190101","식품","양배추/양상추",77.835458
"292","20190101","식품","미나리",12.952544
"293","20190101","식품","가자미",7.321022
"294","20190101","식품","옥수수",63.051649
"295","20190101","식품","생닭/닭부분육",2.50027
"296","20190101","식품","영지버섯",0.631087
"297","20190101","식품","문어",50.547637
"298","20190101","식품","건어물 노가리",9.370424
"299","20190101","식품","믹스 채소",0.778425
"300","20190101","식품","계란",292.73649
"301","20190101","식품","견과류 마카다미아",4.222278
"302","20190101","식품","호박",62.830246
"303","20190101","식품","새송이버섯",6.308928
"304","20190101","식품","감말랭이",3.241335
"305","20190101","식품","닭 양념육",0.760824
"306","20190101","식품","브로콜리/셀러리",30.985864
"307","20190101","식품","갈치",41.116703
"308","20190101","식품","양념 돈육",11.858704
"309","20190101","식품","어린잎/새싹채소",1.726163
"310","20190101","식품","홍어",13.211978
"311","20190101","식품","생식/선식 분말",0.829064
"312","20190101","식품","절임배추/김치속",1.26223
"313","20190101","식품","갈비/찜/바비큐용 돈육",1.666813
"314","20190101","식품","장조림/카레용 돈육",1.871342
"315","20190101","식품","어란(생선알)",0.365079
"316","20190101","식품","굴 생물",117.169637
"317","20190101","식품","감/홍시",370.01279
"318","20190101","식품","장어",52.343294
"319","20190101","식품","커피용 프림",0.745437
"320","20190101","식품","초유 영양제",0.686104
"321","20190101","식품","수입우육",1.189612
"322","20190101","식품","마/야콘",345.843987
"323","20190101","식품","오이/가지",1545.996327
"324","20190101","식품","과일채소 분말/분태",0
"325","20190101","식품","전통주",2.753537
"326","20190101","식품","시금치",49.266325
"327","20190101","식품","양념우육",13.654994
"328","20190101","식품","삼치",5.698143
"329","20190101","식품","우엉/연근",15.613323
"330","20190101","식품","갈비용 우육",0
"331","20190101","식품","꽃게",23.444611
"332","20190101","식품","대게/킹크랩",93.277561
"333","20190101","식품","바나나우유",16.828104
"334","20190101","식품","느타리버섯",3.604199
"335","20190101","식품","메추리알",5.684373
"336","20190101","식품","무/배추",474.612503
"337","20190101","식품","윙봉/닭다리/날개",99.868936
"338","20190101","식품","콩나물/숙주",110.344479
"339","20190101","식품","부추",33.598358
"340","20190101","식품","돼지 곱창",13.09312
"341","20190101","식품","회",264.844727
"342","20190101","식품","소고기 육회",51.321798
"343","20190101","식품","카페 푸드",132.79392
"344","20190101","냉난방가전","온풍기",10.691017
"345","20190101","냉난방가전","스탠드형 냉온풍기",0
"346","20190101","냉난방가전","제습기",5.853693
"347","20190101","냉난방가전","컨벡터",0.769731
"348","20190101","냉난방가전","라디에이터",4.745115
"349","20190101","냉난방가전","이동형 에어컨",0.224274
"350","20190101","냉난방가전","공기청정기",40.192329
"351","20190101","냉난방가전","히터",47.239141
"352","20190101","냉난방가전","전기온수기",1.457778
"353","20190101","냉난방가전","업소용 선풍기",0.784947
"354","20190101","냉난방가전","멀티형 에어컨",0.839975
"355","20190101","냉난방가전","에어워셔",2.223089
"356","20190101","냉난방가전","돈풍기",0.224271
"357","20190101","냉난방가전","탁상/USB 선풍기",0.129738
"358","20190101","냉난방가전","스탠드형 에어컨",1.306123
"359","20190101","냉난방가전","벽걸이 에어컨",2.146097
"360","20190101","냉난방가전","초음파식 가습기",2.634276
"361","20190101","냉난방가전","휴대용 선풍기",0.334252
"362","20190101","냉난방가전","온수매트",12.800199
"363","20190101","냉난방가전","벽걸이형 냉온풍기",0
"364","20190101","냉난방가전","보일러",81.324806
"365","20190101","냉난방가전","냉풍기",0.727838
"366","20190101","냉난방가전","벽걸이형 선풍기",0.29905
"367","20190101","냉난방가전","자연식 가습기",0
"368","20190101","냉난방가전","중대형 에어컨",1.457778
"369","20190101","냉난방가전","난방용 열풍기",0.224271
"370","20190101","냉난방가전","가열식 가습기",3.958056
"371","20190101","냉난방가전","천장형 에어컨",2.519868
"372","20190101","냉난방가전","전기장판",22.929224
"373","20190101","냉난방가전","카페트매트",3.813384
"374","20190101","냉난방가전","공기정화 용품",1.996688
"375","20190101","냉난방가전","온열매트",0.994007
"376","20190101","냉난방가전","에어컨 리모컨",4.951619
"377","20190101","냉난방가전","황토매트",0.29905
"378","20190101","냉난방가전","복합식 가습기",0.411186
"379","20190101","냉난방가전","가스온수기",0.672812
"380","20190101","냉난방가전","산림욕기",0
"381","20190101","냉난방가전","에어커튼",0.224274
"382","20190101","냉난방가전","신발건조기",0.578285
"383","20190101","냉난방가전","의류건조기",1.653601
"384","20190102","뷰티","기능성 링클케어 화장품",22.54914
"385","20190102","뷰티","기능성 모공관리 화장품",67.17368
"386","20190102","뷰티","기능성 아이케어 화장품",4.458494
"387","20190102","뷰티","기능성 영양보습 화장품",10.226722
"388","20190102","뷰티","기능성 트러블케어 화장품",79.187616
"389","20190102","뷰티","기능성 화이트닝 화장품",25.596683
"390","20190102","뷰티","기능성 화장품 세트",17.252907
"391","20190102","뷰티","기초 화장용 로션",142.095833
"392","20190102","뷰티","기초 화장용 미스트",43.737182
"393","20190102","뷰티","기초 화장용 스킨",5.743741
"394","20190102","뷰티","기초 화장용 에센스",76.180949
"395","20190102","뷰티","기초 화장용 오일/앰플",52.981838
"396","20190102","뷰티","기초 화장용 크림",98.921715
"397","20190102","뷰티","남성 로션",7.088914
"398","20190102","뷰티","남성 메이크업",25.166659
"399","20190102","뷰티","남성 선케어",0.335575
"400","20190102","뷰티","남성 세트",2.213814
"401","20190102","뷰티","남성 쉐이빙",0.810064
"402","20190102","뷰티","남성 스킨",11.795862
"403","20190102","뷰티","남성 에센스",5.10754
"404","20190102","뷰티","남성 크림",3.536354
"405","20190102","뷰티","남성 클렌징",3.972853
"406","20190102","뷰티","남성향수",9.580495
"407","20190102","뷰티","네일 메이크업 용품",19.746573
"408","20190102","뷰티","네일관리 소품",0.690902
"409","20190102","뷰티","네일리무버",2.424399
"410","20190102","뷰티","네일세트",5.151474
"411","20190102","뷰티","네일아트",34.527568
"412","20190102","뷰티","네일컬러",63.06392
"413","20190102","뷰티","네일케어",45.5375
"414","20190102","뷰티","데오드란트",0.335577
"415","20190102","뷰티","린스",17.960515
"416","20190102","뷰티","립앤아이 리무버",2.156031
"417","20190102","뷰티","메이크업 박스",2.410444
"418","20190102","뷰티","메이크업 브러쉬",4.935765
"419","20190102","뷰티","미용가위",1.340146
"420","20190102","뷰티","바디 보습제",2.898904
"421","20190102","뷰티","바디 세트",10.516373
"422","20190102","뷰티","바디 스크럽",3.5956
"423","20190102","뷰티","바디 클렌져",2.927964
"424","20190102","뷰티","바디케어용 땀패드",0.90217
"425","20190102","뷰티","바디케어용 때비누",0.470854
"426","20190102","뷰티","바디케어용 볼륨업크림",2.457286
"427","20190102","뷰티","바디케어용 슬리밍",3.872752
"428","20190102","뷰티","바디케어용 제모제",0.084807
"429","20190102","뷰티","바디케어용 청 결제",4.591412
"430","20190102","뷰티","베이스 메이크업 세트",7.493146
"431","20190102","뷰티","베이스 메이크업용 BB크림",6.842599
"432","20190102","뷰티","베이스 메이크업용 CC크림",5.198117
"433","20190102","뷰티","베이스 메이크업용 가루파우더",0.138911
"434","20190102","뷰티","베이스 메이크업용 메이크업베이스",12.567912
"435","20190102","뷰티","베이스 메이크업용 컨실러",7.409903
"436","20190102","뷰티","베이스 메이크업용 쿠션팩트",5.321719
"437","20190102","뷰티","베이스 메이크업용 트윈케이크",0
"438","20190102","뷰티","베이스 메이크업용 파우더팩트",3.068472
"439","20190102","뷰티","베이스 메이크업용 파운데이션",26.404529
"440","20190102","뷰티","베이스 메이크업용 프라이머",8.595656
"441","20190102","뷰티","뷰티 눈썹정리도구",0.362629
"442","20190102","뷰티","뷰티 속눈썹/쌍꺼풀",0.755961
"443","20190102","뷰티","뷰티 손거울",3.562737
"444","20190102","뷰티","뷰티 타투",10.449313
"445","20190102","뷰티","뷰티 헤어캡",1.515573
"446","20190102","뷰티","뷰티 화장솜",10.856307
"447","20190102","뷰티","뷰티 화장품 공병/케이스",7.478558
"448","20190102","뷰티","뷰티용 기름종이",3.605154
"449","20190102","뷰티","뷰티용 면봉/귀이개",19.82589
"450","20190102","뷰티","뷰티용 뷰러",17.287404
"451","20190102","뷰티","뷰티용 샤프너",0
"452","20190102","뷰티","뷰티용 여드름압출기",0.169614
"453","20190102","뷰티","색조 메이크업 립글로스",3.364439
"454","20190102","뷰티","색조 메이크업 립라이너",1.091567
"455","20190102","뷰티","색조 메이크업 립밤",32.257972
"456","20190102","뷰티","색조 메이크업 립스틱",57.678373
"457","20190102","뷰티","색조 메이크업 립틴트",42.115951
"458","20190102","뷰티","색조 메이크업 마스카라",20.57233
"459","20190102","뷰티","색조 메이크업 볼터치",12.827711
"460","20190102","뷰티","색조 메이크업 세트",5.670576
"461","20190102","뷰티","색조 메이크업 속눈썹영양제",12.849527
"462","20190102","뷰티","색조 메이크업 쉐딩/하이라이터",9.115996
"463","20190102","뷰티","색조 메이크업 아이라이너",11.449341
"464","20190102","뷰티","색조 메이크업 아이브로우",7.436249
"465","20190102","뷰티","색조 메이크업 아이섀도우",6.990268
"466","20190102","뷰티","샤워코롱",0.478157
"467","20190102","뷰티","샴푸",118.491068
"468","20190102","뷰티","선로션",0.135259
"469","20190102","뷰티","선스프레이",0.382377
"470","20190102","뷰티","선케어용 선밤",0
"471","20190102","뷰티","선크림",26.186942
"472","20190102","뷰티","선파우더",0.281479
"473","20190102","뷰티","세안도구",0.111859
"474","20190102","뷰티","손톱정리도구",0
"475","20190102","뷰티","스크럽/필링크림",11.277386
"476","20190102","뷰티","스킨케어 곡물팩",0.081156
"477","20190102","뷰티","스킨케어 마스크팩",57.950365
"478","20190102","뷰티","스킨케어 수면팩",3.057546
"479","20190102","뷰티","스킨케어 시트마스크팩",2.314708
"480","20190102","뷰티","스킨케어 워시오프팩",0.687233
"481","20190102","뷰티","스킨케어 코팩",2.411971
"482","20190102","뷰티","스킨케어 필오프팩",2.399498
"483","20190102","뷰티","애프터선",0
"484","20190102","뷰티","여성향수",12.369773
"485","20190102","뷰티","입욕제",16.711245
"486","20190102","뷰티","클렌징 로션",5.457722
"487","20190102","뷰티","클렌징 오일",11.640775
"488","20190102","뷰티","클렌징 워터/젤",8.501386
"489","20190102","뷰티","클렌징 크림",11.804486
"490","20190102","뷰티","클렌징 티슈",2.437514
"491","20190102","뷰티","클렌징 폼",15.746762
"492","20190102","뷰티","태닝용 선크림",0.335575
"493","20190102","뷰티","트리트먼트",41.819604
"494","20190102","뷰티","팩도구",0.983348
"495","20190102","뷰티","풋스프레이",1.434428
"496","20190102","뷰티","풋워시/스크럽",1.172634
"497","20190102","뷰티","풋크림",1.666947
"498","20190102","뷰티","풋패치",0.844415
"499","20190102","뷰티","핸드워시/스크럽",0.606095
"500","20190102","뷰티","핸드크림",31.030306
"501","20190102","뷰티","향수세트",3.455235
"502","20190102","뷰티","헤어 브러쉬",4.317037
"503","20190102","뷰티","헤어매니큐어",0.579043
"504","20190102","뷰티","헤어무스",17.959147
"505","20190102","뷰티","헤어스타일링용 염색약",11.011406
"506","20190102","뷰티","헤어스타일링용 펌제",68.263892
"507","20190102","뷰티","헤어스타일링용 흑채",1.582158
"508","20190102","뷰티","헤어스프레이",33.948166
"509","20190102","뷰티","헤어에센스",26.178809
"510","20190102","뷰티","헤어왁스",30.502022
"511","20190102","뷰티","헤어젤",8.119036
"512","20190102","뷰티","헤어케어세트",1.180014
"513","20190102","뷰티","화장 비누",3.363108
"514","20190102","뷰티","화장 퍼프",11.722751
"515","20190102","식품","홍삼 분말/환",1.963008
"516","20190102","식품","탄산음료",15.39423
"517","20190102","식품","헛개/가시오가피",2.715335
"518","20190102","식품","한방 분말/환제품",2.96093
"519","20190102","식품","이온음료",2.217484
"520","20190102","식품","다이어트보조식",8.876557
"521","20190102","식품","스피루리나 영양제",1.196106
"522","20190102","식품","홍차",39.157692
"523","20190102","식품","배추김치",21.697774
"524","20190102","식품","프로바이오틱스",12.867064
"525","20190102","식품","커피음료",1.701302
"526","20190102","식품","과실차",0
"527","20190102","식품","원두커피",7.49611
"528","20190102","식품","쌀",164.956803
"529","20190102","식품","견과류 땅콩",65.063489
"530","20190102","식품","환자식",0.463533
"531","20190102","식품","과일세트",12.137116
"532","20190102","식품","견과류 캐슈넛",3.104346
"533","20190102","식품","기타 한방/환제품",223.448147
"534","20190102","식품","코코아/핫초코",52.233333
"535","20190102","식품","아이스티",11.313232
"536","20190102","식품","캡슐/POD커피",49.510563
"537","20190102","식품","건대추",0.281473
"538","20190102","식품","닭가슴살",67.953509
"539","20190102","식품","건강즙/녹용",18.599364
"540","20190102","식품","전복 생물",73.314433
"541","20190102","식품","옻/칡/쑥즙",0.362647
"542","20190102","식품","잡곡",7.523976
"543","20190102","식품","식혜/수정과",22.041022
"544","20190102","식품","콜라겐/코큐텐 영양제",2.300094
"545","20190102","식품","요거트/발효유",101.101342
"546","20190102","식품","양파/마늘즙",2.437409
"547","20190102","식품","백김치",19.011071
"548","20190102","식품","한방재료",0.674805
"549","20190102","식품","밀크티/티라떼",85.791701
"550","20190102","식품","기타 농산물",22.438287
"551","20190102","식품","김치류",445.989717
"552","20190102","식품","갓김치",12.04657
"553","20190102","식품","허브차",5.50089
"554","20190102","식품","젓갈류",23.646338
"555","20190102","식품","카페용 초콜릿시럽",13.33837
"556","20190102","식품","도라지/더덕",10.415415
"557","20190102","식품","무김치",5.472401
"558","20190102","식품","홍삼절편/홍삼정과",0.308525
"559","20190102","식품","물김치",6.386984
"560","20190102","식품","건어물 쥐포",0.25077
"561","20190102","식품","반찬류",362.91568
"562","20190102","식품","연어/훈제연어",123.867732
"563","20190102","식품","포도/거봉/체리",100.426885
