sm_cat,일시,qty,평균기온(°C),최저기온(°C),최고기온(°C),불쾌지수,열지수,체감온도
제습기,2018-11-13,27,8.40513833992095,3.826984126984128,14.501190476190468,48.65997662284169,41.5771409235698,9.692840175426571
제습기,2018-11-20,32,5.7631474103585605,-0.1341317365269454,12.934730538922157,46.26842951042637,36.33673287250995,6.9456669584108255
제습기,2018-11-24,8,4.267073170731706,-0.3168016194331982,7.872064777327931,41.82619763427471,33.38579684646984,5.12908917227731
제습기,2018-12-02,20,8.473306772908371,1.3716,14.89920000000001,48.85880230924722,41.711371820884885,9.590312494547176
제습기,2018-12-13,23,-0.6235059760956166,-5.450698602794409,4.450698602794415,36.52316967729083,23.694670893646467,-0.7950158484136941
제습기,2018-12-17,25,2.621713147410357,-1.2996000000000003,7.032200000000003,41.13439218404277,30.120262147661983,2.7908264419936137
제습기,2018-12-18,27,2.127345309381237,-3.0658634538152607,8.026907630522086,40.29604997163568,29.141926870469582,2.7330391007792127
제습기,2018-12-19,24,4.881274900398409,-0.6879759519038072,11.056112224448896,44.01572181002307,34.595892355420425,5.828409639139179
제습기,2018-12-20,19,3.8996015936254977,-0.3294820717131475,10.285657370517928,42.14714521417488,32.6541289659048,5.437091374263497
제습기,2018-12-21,18,5.16594059405941,-0.9238095238095244,12.086904761904766,43.867793583324655,35.16241721834289,6.724348069149609
제습기,2019-01-02,44,-3.147035573122534,-7.526336633663369,2.441980198019801,34.28929958577075,18.694403923112123,-3.2088673560283567
제습기,2019-01-07,22,-1.1015936254980088,-6.725955734406441,4.925955734406438,37.0306987301321,22.744426474145527,-0.5981026153429752
제습기,2019-01-09,11,-3.4469428007889547,-8.590909090909102,2.140909090909091,35.920884973902204,18.09518558075365,-2.988471837663273
제습기,2019-01-10,12,0.2192842942345931,-3.8574552683896655,4.6326043737574585,39.11151790164278,25.3587663762687,0.5551149520224684
제습기,2019-01-14,60,0.6921104536489151,-4.263438735177867,6.823320158102771,37.21301132644036,26.303683392961695,1.984224248423727
제습기,2019-01-15,25,0.2966336633663361,-4.684356435643559,5.270099009900993,37.91974409463261,25.51626191662324,-0.1101523348900748
제습기,2019-01-16,21,-3.689723320158103,-8.459405940594065,1.098019801980198,34.53484885666735,17.61732439450801,-4.199661306432921
제습기,2019-01-29,25,-0.490373280943025,-6.918307086614168,7.189960629921267,38.46383882146623,23.952707840574917,0.5085040417858588
제습기,2019-02-01,3,-1.899411764705882,-7.349409448818896,3.5068897637795287,35.52382055560371,21.165997747987618,-2.211151585084917
제습기,2019-02-06,25,5.107072691552064,-1.2748031496062988,11.965354330708658,44.737074302037016,35.04098313979941,6.3958595862282905
제습기,2019-02-07,28,1.2654901960784315,-4.584675834970528,6.870333988212177,40.08950152866873,27.43173530402477,0.7453258081672068
제습기,2019-02-13,19,-0.5108055009823181,-4.948126232741616,4.550295857988164,39.48488736635301,23.90892592910764,-0.4768106377580509
제습기,2019-02-15,19,1.3519607843137256,-2.275787401574802,4.902165354330712,39.04306904179566,27.607167668730654,1.7569104939942313
제습기,2019-03-02,28,6.20866141732284,-0.9822485207100592,13.538658777120324,46.55685889307916,37.22065845893079,7.519202569421332
제습기,2019-03-06,51,7.55187376725838,3.455049504950493,12.997029702970284,47.899692953223294,39.88382455390843,8.6083137070769
제습기,2019-03-20,31,10.643141153081512,4.446015936254982,16.452589641434255,52.09271159976313,46.0087414831014,11.54764272132934
제습기,2019-04-03,23,6.46343873517786,-0.9182178217821796,13.517227722772278,48.13795441553983,37.717818200915325,7.102570593954265
제습기,2019-04-07,17,11.458199999999994,5.883366733466927,17.7250501002004,53.66008497639999,47.6177766,12.779417822933413
제습기,2019-04-08,28,10.756944444444438,4.232007952286283,17.93240556660041,53.23584703947368,46.22163157894735,11.743653115811796
제습기,2019-04-10,28,6.742147117296229,4.231075697211151,9.694820717131472,45.38279783310663,38.28876555540443,7.1954622714952805
제습기,2019-04-15,27,10.147430830039514,1.7548514851485155,18.35960396039604,52.53779596134802,45.01380663295192,11.093260643109694
제습기,2019-04-30,40,13.891518737672593,8.89150197628458,19.97371541501976,57.11081339769544,52.44309899532858,15.444530136818642
제습기,2019-05-03,33,15.742716535433065,7.033858267716535,24.92716535433069,59.71605440994612,56.094876255946936,17.294335002999794
제습기,2019-05-07,39,12.86856581532417,4.518934911242599,20.729388560157783,55.97330323322744,50.40236181434186,14.024313617714483
제습기,2019-05-08,48,14.522090729783036,6.361067193675887,21.66363636363636,58.0959442781688,53.67394766602304,15.778372899330115
제습기,2019-05-10,49,16.284523809523805,7.627037773359842,25.235586481113305,60.35495623345864,57.16566136390976,17.955490902467098
제습기,2019-05-15,56,19.074803149606293,12.80295857988166,26.38658777120317,64.72834450269373,62.69864094148361,20.92809807274746
제습기,2019-05-30,77,19.23577075098816,11.666798418972324,26.17549407114625,64.24768776367799,63.01027661327235,20.847401138527005
제습기,2019-06-14,46,19.354437869822497,15.8697628458498,24.09762845849804,65.81927653913957,63.25893705516522,21.252542060244785
제습기,2019-06-18,82,19.9812749003984,16.300996015936253,24.48705179282868,66.77824499796645,64.49973754237217,21.818000480848365
제습기,2019-07-05,59,23.91023622047244,17.82169625246549,31.01637080867848,72.10447115109822,72.2745527586407,26.000349119198283
제습기,2019-07-07,44,22.61321499013808,18.85364891518739,27.537278106508868,70.0776132388664,69.70590304889444,24.37585828483492
제습기,2019-07-25,489,25.578019801980204,23.90039682539681,28.13009900990098,77.06525749755082,75.58732094476291,27.667228306076098
제습기,2019-08-07,153,26.237401574803155,23.075590551181087,30.73169291338584,77.3052446133444,76.88931743389972,28.367044751255207
제습기,2019-08-20,36,25.10395256916994,20.74523809523808,30.297817460317457,74.63108800208028,74.64144219221966,27.187126424426268
제습기,2019-08-26,57,23.502559055118123,18.5265748031496,29.117519685039383,72.28417381210113,71.47147758176546,25.563031879648527
제습기,2019-09-03,59,21.9224409448819,19.782086614173245,24.84783464566928,70.84779701462911,68.34954394455038,23.951098070365767
제습기,2019-09-06,94,24.622879684418145,21.499211045364905,28.18145956607493,75.00007018154349,73.69413977514792,26.60880999069388
제습기,2019-09-08,60,23.71240000000001,21.16007984031936,27.30259481037924,73.4240516239158,71.89110656842107,25.81557607026121
제습기,2019-09-20,25,18.651282051282067,14.277712031558195,23.285798816568057,64.4266892761134,61.86360999838061,20.31959442128749
제습기,2019-09-24,29,17.17222222222222,11.943936381709747,24.317892644135178,62.30761427419355,58.93751596774193,19.03845559703436
제습기,2019-09-26,20,19.96844181459565,15.398619329388564,25.79171597633134,66.82152434132666,64.47487484553098,21.84763488311172
제습기,2019-09-30,29,20.780555555555537,15.88500986193292,27.366469428007896,68.33536266223402,66.08448549999997,22.88524513307496
제습기,2019-10-08,12,15.142632612966594,9.521218074656192,21.00117878192536,59.04078085825356,54.91472807367386,16.342635427916743
제습기,2019-10-13,14,15.285351562500006,10.308203125,21.565234375,59.246260729255766,55.19690117796053,16.72573433576408
제습기,2019-10-15,24,12.856862745098034,8.151663405088053,18.3228962818004,55.54485854551083,50.391551782662525,14.18306471190166
제습기,2019-10-16,16,12.968662674650693,7.950695825049694,19.73180914512924,55.68524173116923,50.613961516861,14.654893432158026
제습기,2019-10-18,11,15.093945312500002,10.875733855185906,19.444814090019563,59.05441394294383,54.824628718750006,16.512862393811556
제습기,2019-10-19,6,15.591796874999996,11.22304687500001,21.725000000000016,59.83972056393914,55.80942658092104,17.228477062269107
제습기,2019-10-22,33,15.51568627450979,10.28565815324166,22.32141453831042,59.673842196904005,55.65678476037149,17.213234044470354
제습기,2019-10-25,12,16.19372549019608,11.277996070726914,21.93595284872297,60.67082347616099,56.99760694427245,17.722310371807673
제습기,2019-10-29,26,12.504518664047172,7.573477406679764,18.09744597249508,55.143585281439385,49.69039589165551,13.654518508964228
제습기,2019-10-30,21,10.587426326129668,4.96208251473478,17.559921414538298,52.28413422376177,45.89500426257885,11.941907156073931
제습기,2019-11-01,26,13.633072407045017,8.294520547945206,20.73326810176123,56.75863383551345,51.92766325015966,15.28245350512606
제습기,2019-11-02,11,12.962941176470592,7.327504911591356,19.480157170923388,55.65170441411765,50.60342007678019,14.859229240654937
제습기,2019-11-03,11,13.20901960784314,8.757450980392154,19.50843137254904,56.06750825356697,51.08966582352942,14.802414019607111
제습기,2019-11-06,26,10.737450980392165,5.266470588235296,17.87647058823531,52.3738529706515,46.193751371284016,12.30202869593785
제습기,2019-11-07,18,9.966011787819255,4.951080550098235,16.027504911591375,51.478712182753,44.66337933988213,10.901673943141606
제습기,2019-11-08,5,7.334055118110242,2.1537401574803154,14.480118110236212,48.02568282157067,39.44957124964775,8.297119830674474
제습기,2019-11-11,39,11.466334661354583,7.2934131736526915,16.12714570858283,53.44956547490888,47.63742762948207,12.20909499346664
제습기,2019-11-13,16,8.766862745098045,3.416110019646364,13.81237721021611,49.18756606860681,42.2936214142415,9.585736261159006
제습기,2019-11-16,13,9.58737672583827,4.662130177514789,16.253451676528616,50.21346039713486,43.92065984347557,11.128060138650293
제습기,2019-11-19,19,3.101976284584976,-0.0908910891089103,6.487128712871283,42.40790899188682,31.06872035926773,2.850989710494573
제습기,2019-11-23,10,10.635119047619051,4.678174603174601,17.79126984126984,52.03790933872181,45.99338533533836,12.146299195714692
제습기,2019-11-25,26,5.0307086614173215,2.302559055118112,9.718897637795267,43.852344854079405,34.8936971496063,5.116969002416471
제습기,2019-11-27,18,5.503710937500003,1.9699218750000007,9.245703125000007,44.9751708147648,35.828054156250005,6.013466109113267
제습기,2019-11-28,19,4.42421875,0.2845703125000001,9.935156249999997,42.69076482491776,33.694032082894736,5.092182704819183
제습기,2019-11-30,6,5.163921568627451,-1.7141176470588224,12.144313725490203,44.62306518698373,35.15454020588236,6.6083727907484064
제습기,2019-12-03,26,1.8533333333333328,-3.0662082514734785,6.126719056974457,39.45468773191489,28.6010705,2.35384079018878
제습기,2019-12-06,10,-3.7003937007874015,-8.047337278106506,1.706311637080868,34.893167456527145,17.595223398756737,-3.7728113788525657
제습기,2019-12-07,6,-0.1168627450980391,-6.14705882352941,5.266078431372547,37.190164807259066,24.698004264705887,0.2238443918764362
제습기,2019-12-09,54,3.0344422700587104,-3.2837573385518573,9.502739726027396,40.76234289569261,30.94146360869474,3.96346432721708
제습기,2019-12-13,10,1.60764705882353,-4.477843137254908,7.940588235294119,40.21431589529412,28.110464008049533,2.651720816606106
제습기,2019-12-14,7,3.551574803149604,-0.5833005893909623,8.418467583497051,42.442715288727726,31.961467383920432,4.027853475261715
제습기,2019-12-27,5,-0.0890838206627687,-3.803898635477582,4.322612085769978,38.31660778485687,24.74945661403509,-0.2570459249492259
제습기,2018-01-01,24,-1.0769230769230762,-5.607495069033532,4.4601577909270205,37.55957454251012,22.79175828663968,-0.6915158939366728
제습기,2018-01-02,24,-0.4948616600790521,-5.86106719367589,4.953754940711459,37.415888208897485,23.94713241304348,-0.1080842285581002
제습기,2018-01-03,16,-2.437154150197632,-6.161660079051382,2.1436758893280623,36.317637539820026,20.096955782608685,-2.749178397412533
제습기,2018-01-04,7,-2.4779092702169625,-6.4956607495069045,1.4138067061143986,35.29011403120522,20.018996455496733,-1.9236977534596127
제습기,2018-01-05,15,-0.9921104536489148,-4.478063241106723,3.713241106719368,36.87353584117097,22.96214068072252,-0.7500314612199868
제습기,2018-01-06,9,-1.503162055335966,-6.079841897233199,4.484387351778655,36.30257630497192,21.949876077803207,-1.3783442912494157
제습기,2018-01-07,7,-0.2454545454545449,-6.581027667984192,4.668181818181819,37.095390797129184,24.443104873684216,1.0431569172003974
제습기,2018-01-08,15,2.131274900398408,-0.356287425149701,4.920558882235532,38.58957526405955,29.1563087343678,2.386546843164836
제습기,2018-01-09,14,-1.9661999999999973,-4.423399999999998,1.0033999999999994,34.29266307724211,21.03705297894737,-3.1756115562928846
제습기,2018-01-10,15,-5.12355289421158,-8.8187624750499,-1.3762475049900196,29.68373397157264,14.785610016829494,-6.376510207049729
제습기,2018-01-11,13,-8.65956175298806,-11.814171656686634,-4.758083832335328,25.35538861530473,7.782692229083637,-9.99574513905985
제습기,2018-01-12,19,-8.862000000000009,-13.871399999999994,-4.045399999999999,25.97092491073682,7.380028021052617,-9.405576828595224
제습기,2018-01-14,18,-0.293227091633466,-7.275697211155382,6.138645418326696,35.53704737211156,24.35331615856574,0.5015139818400669
제습기,2018-01-15,25,3.953293413173653,-0.8259481037924148,9.793812375249498,42.12596968572329,32.760899863346985,4.838166595872364
제습기,2018-01-16,30,3.66958250497018,-1.0764356435643556,7.609306930693064,40.44302370589097,32.20467600194622,4.964404724627025
제습기,2018-01-18,26,2.9196850393700777,-0.6728346456692907,6.89153543307087,40.46979279834231,30.714735241110645,3.703820296335445
제습기,2018-01-20,10,0.8519762845849801,-4.0155818540433925,6.93491124260355,38.31204672529644,26.617223096109843,1.7188556145210885
제습기,2018-01-21,12,0.6314229249011862,-4.5195652173913095,6.612450592885373,38.488050043998335,26.178824559725403,1.9061994745901412
제습기,2018-01-22,24,2.146336633663368,-1.5805940594059396,6.625940594059411,40.09035362372069,29.180429124127155,2.6062381198443525
제습기,2018-01-23,20,-7.110358565737062,-10.605399999999996,-0.1944,30.23577102000417,10.844186587209036,-9.058543980575658
제습기,2018-01-24,16,-10.837848605577692,-13.852894211576844,-6.907584830339329,27.01476147762633,3.460788876745646,-12.798091316006548
제습기,2018-01-25,16,-10.418849206349195,-14.224600000000004,-5.822800000000004,26.933895599248128,4.291542613533853,-12.229482978959462
제습기,2018-01-26,12,-10.870941883767532,-14.44468937875752,-6.24849699398798,25.748528250268954,3.3975627332981824,-12.680597381623858
제습기,2018-01-27,3,-7.458764940239046,-14.686254980079688,-0.4408366533864535,30.167269050744384,10.153517734116155,-7.15502967220339
제습기,2018-01-28,21,-3.365737051792833,-6.68087649402391,1.0719123505976094,36.054691808597184,18.255883416397555,-3.932524021210015
제습기,2018-01-30,21,-5.0248508946322135,-11.610400000000007,0.6570000000000004,31.283519744689748,14.977487270733487,-5.016257955639473
제습기,2018-01-31,12,-1.6481999999999997,-6.434869739478954,2.75951903807615,36.045879156715785,21.66287608421053,-0.8825079377112406
제습기,2018-02-01,8,-3.0637450199203204,-8.456374501992038,3.390637450199202,35.32678590857621,18.85681040792619,-2.589439660427207
제습기,2018-02-03,6,-5.139999999999994,-8.820606060606066,-1.2125252525252528,31.926155058947373,14.747551189473702,-6.647853159304544
제습기,2018-02-04,2,-7.670318725099601,-11.108764940239046,-3.687051792828685,29.37138455200252,9.735772703250154,-9.336574596018805
제습기,2018-02-05,19,-7.821713147410362,-12.10775347912524,-3.254671968190859,29.26612364206332,9.435818304969589,-9.18039601394459
제습기,2018-02-08,8,-4.245090180360721,-11.282931726907623,3.507831325301205,33.8725052631368,16.517555032359454,-3.428961487688886
제습기,2018-02-09,16,0.7772908366533864,-6.625349301397214,7.550898203592806,39.351538634640384,26.4653593197316,1.7549215163263
제습기,2018-02-10,9,0.6982000000000002,-4.607200000000004,5.9118,39.867476544589465,26.306604884210525,0.2680351982088018
제습기,2018-02-11,8,-4.2136000000000005,-7.886800000000004,-0.5003999999999997,33.22251959873684,16.581662894736844,-5.383687929721874
제습기,2018-02-12,9,-4.551204819277109,-9.34016064257028,-0.6851405622489968,31.942778108750797,15.915283247305014,-5.693615319772976
제습기,2018-02-13,6,-1.0776447105788418,-7.829282868525899,4.561553784860558,37.114776395145874,22.79168697305389,-1.4308914900698444
제습기,2018-02-14,2,4.265537848605579,-2.750398406374501,10.57788844621514,43.47746573594044,33.37504396129167,4.133997176353249
제습기,2018-02-15,3,1.0851778656126478,-3.439801980198021,6.439999999999997,41.1383415333888,27.070118805491997,1.3189237484484004
제습기,2018-02-16,2,0.297826086956523,-5.514455445544551,6.433465346534649,40.24894539267734,25.51081201006865,0.6126083820390531
제습기,2018-02-17,4,-0.9936633663366344,-5.306336633663364,3.827326732673268,40.47450888225117,22.94798578728505,-1.568125753236724
제습기,2018-02-18,18,0.271881188118812,-4.899009900990101,5.992673267326736,41.47414378076081,25.45522793142262,1.2844470687126617
제습기,2018-02-19,12,2.042094861660079,-2.965019762845849,7.998418972332012,42.07510506197213,28.965851920823795,3.08603959365012
제습기,2018-02-20,14,1.8996039603960395,-4.274455445544552,8.003168316831681,41.947703988202186,28.683509673163115,2.436319128423123
제습기,2018-02-21,13,-0.2916831683168314,-5.0055445544554455,4.638217821782182,41.02923015387181,24.33868677936425,-0.2524613480237198
제습기,2018-02-23,12,3.823366336633661,-2.946138613861386,9.262178217821788,42.47626242384575,32.50119975706096,4.222008601314258
제습기,2018-02-24,5,3.61049504950495,-1.450297029702968,9.3809900990099,42.55170391664409,32.07802062959875,4.371673889264261
제습기,2018-02-25,14,2.973372781065086,-1.811834319526626,9.27376725838264,42.12867596075988,30.814509411772026,3.867077721770944
제습기,2018-02-28,10,5.157905138339926,1.7249011857707517,8.962055335968376,43.00557533207822,35.15085228970253,5.097489599384574
제습기,2018-03-01,18,1.9597609561752989,-2.442942345924455,5.758846918489062,40.55203847603271,28.808220451121837,0.8451103483057467
제습기,2018-03-02,16,0.4676587301587304,-5.525396825396829,7.409920634920636,39.84812329304511,25.849165959398498,1.1091976088962183
제습기,2018-03-03,4,6.9796039603960445,-1.575396825396825,15.406746031746032,47.64810888556541,38.74699705211049,8.04875452259153
제습기,2018-03-04,21,10.897585513078468,5.527128712871293,16.009504950495053,52.271655563443815,46.515438726421685,11.889154618018871
제습기,2018-03-05,32,5.109240246406571,1.4683127572016457,10.93415637860082,42.84866267521517,35.054894187885004,5.0267758206068445
제습기,2018-03-06,21,3.8609561752988055,-1.214970059880239,10.037125748502994,42.4669039207381,32.57591606919689,4.500649671240628
제습기,2018-03-09,14,2.9488095238095244,-0.4559523809523811,7.270039682539685,40.12116088571428,30.77402445714286,3.776592340785018
제습기,2018-03-11,11,5.4593253968254,-0.1626242544731612,12.421868787276347,45.11597486466166,35.73908516992481,6.506816673293507
제습기,2018-03-12,26,7.123564356435645,-0.5728174603174608,15.571428571428584,47.397627886816046,39.03495758363732,8.24894738325832
제습기,2018-03-15,50,11.94345238095237,7.163293650793652,15.453769841269848,53.71250402443607,48.590967987969904,12.930576780192409
제습기,2018-03-16,28,4.807722772277231,0.9655445544554456,9.515445544554463,43.466096209213134,34.45243697331945,4.776543196641558
제습기,2018-03-19,37,8.092047713717692,5.1302186878727625,11.158449304174956,47.47181315190959,40.962482515266295,8.415349557973537
제습기,2018-03-20,33,4.636435643564354,1.4069306930693066,8.094455445544552,44.47782318928608,34.10714085846795,3.839653063005212
제습기,2018-03-21,39,1.459566074950688,-0.0532544378698225,3.4431952662721867,36.83138290252257,27.82888205998131,1.1082369439164457
제습기,2018-03-22,24,4.20752475247525,-0.4035573122529638,10.56699604743084,43.00062281396561,33.26200558884836,4.753991648204488
제습기,2018-03-23,18,5.311904761904757,-1.1502970297029718,12.425742574257422,44.86166212706766,35.44741543909774,6.353754959671228
제습기,2018-03-25,17,9.449407114624512,3.2428853754940703,17.190711462450583,50.82518516513419,43.6395637290618,10.533839556136405
제습기,2018-03-26,49,10.490711462450587,3.534387351778657,18.59209486166008,52.421065099001446,45.700143632494274,11.73117417064293
제습기,2018-03-31,19,12.9869306930693,5.914031620553354,20.579446640316213,55.97316833642522,50.64168703543511,14.33611194205852
제습기,2018-04-01,58,14.628514851485148,8.716468253968255,20.23809523809521,58.27463027656072,53.89683646909849,16.033733935849785
제습기,2018-04-02,104,16.544554455445546,10.848712871287129,23.05702970297031,61.16626998645128,57.69133946388745,17.946717273638946
제습기,2018-04-06,44,7.169169960474308,3.310099009900989,12.196039603960417,47.08050147027252,39.12775707963387,6.963814986295263
제습기,2018-04-07,28,4.209523809523809,1.2555555555555562,8.255357142857138,44.81781545864661,33.257548248120294,3.387971014014
제습기,2018-04-09,61,9.442063492063491,3.53452380952381,16.36904761904763,50.996049530827065,43.62330167218045,10.56971270886881
제습기,2018-04-10,47,14.359325396825396,4.697227722772277,21.090297029702985,57.8786936487462,53.36066778571429,14.962644749470426
제습기,2018-04-11,47,14.05588822355289,8.251394422310758,19.54960159362549,57.47862033406869,52.75590757737156,14.8287553205023
제습기,2018-04-12,36,12.214711729622264,4.717764471057879,19.965269461077845,55.30583039028984,49.10403806675735,13.28170896909705
제습기,2018-04-14,16,9.18260869565218,6.959486166007905,13.116007905138334,49.2372600518039,43.12217221739132,9.742796967124988
제습기,2018-04-16,56,9.966930693069306,3.2222222222222245,16.7343253968254,51.61553717909327,44.66376221438249,11.125444662874472
제습기,2018-04-17,40,11.46581027667984,5.369900990099004,18.754257425742576,53.73058757079259,47.63189752677344,12.910028727413136
제습기,2018-04-18,31,11.760869565217387,4.4009900990099045,19.742376237623755,54.33106895467159,48.212973739130426,13.104088868326784
제습기,2018-04-20,20,16.449209486166026,7.618613861386135,25.947920792079177,60.66477083436658,57.494084551029786,18.173765122642777
제습기,2018-04-21,19,17.437425742574263,8.801584158415839,26.04376237623761,61.99647877948932,59.4510406755602,18.94291013933985
제습기,2018-04-23,80,11.098409542743536,10.072564612326046,13.212524850894624,52.24719917599664,46.91801915779009,11.5199966619093
제습기,2018-04-24,50,11.294023904382472,8.315139442231073,14.204980079681269,52.85308964931852,47.30127330962467,12.1077677144275
제습기,2018-04-25,47,12.290693069306943,4.845742574257425,20.11049504950495,54.99572699247527,49.2633403719646,13.725134665259496
제습기,2018-04-26,59,13.559920634920628,5.915247524752472,21.40891089108912,56.75198960375939,51.777172351879685,15.040964332569056
제습기,2018-04-28,16,14.429224652087456,7.267992047713717,22.3854870775348,57.978386482974464,53.498828811133166,15.879830382540876
제습기,2018-04-30,94,17.515079365079377,11.38829365079365,24.0230158730159,62.58786892706769,59.61233513233085,19.083040142633248
제습기,2018-05-01,108,17.87069306930691,13.230158730158738,22.673214285714284,63.48335170897339,60.321496087754,19.592378885840844
제습기,2018-05-02,188,14.243824701195225,9.523061630218685,18.695626242544737,57.66064109705859,53.14462440836655,15.33333471781136
제습기,2018-05-06,90,15.361752988047828,13.420079522862832,18.20019880715705,59.587299116796,55.35996607422944,16.754715168221104
제습기,2018-05-07,47,15.96958250497018,12.32564612326044,21.05566600397614,60.53349493339961,56.56018185984096,17.549266841956623
제습기,2018-05-09,88,12.842094861660078,8.314426877470366,18.28379446640315,55.60100285373414,50.35997126819221,14.01816850948247
제습기,2018-05-10,95,14.164880952380944,8.3065606361829,20.95129224652088,57.57634044981202,52.979954506766894,15.60338063181271
제습기,2018-05-11,85,15.719642857142858,9.16924603174603,22.33214285714288,59.80982024642857,56.05381665714286,17.272683638154994
제습기,2018-05-12,57,15.167391304347824,12.592490118577068,17.645256916996072,59.19923551395881,54.97173208787186,16.45167734353404
제습기,2018-05-14,27,18.093849206349184,11.342658730158728,25.377777777777784,63.54217009460483,60.75946442857138,19.827398813240816
제습기,2018-05-16,111,21.720883534136554,19.51126760563381,24.0466800804829,70.33315786016408,67.94936189759036,23.348783003783748
제습기,2018-05-17,82,21.554582484725056,18.6674134419552,24.92912423625256,70.00419972413115,67.6197714165298,23.20285361914165
제습기,2018-05-18,39,16.687374749499,12.79519038076152,20.90340681362726,61.83881428749973,57.983801315835976,18.043087538104896
