sm_cat,일시,qty,평균기온(°C),최저기온(°C),최고기온(°C),불쾌지수,열지수,체감온도
가스온수기,2019-01-29,1,-0.490373280943025,-6.918307086614168,7.189960629921267,38.46383882146623,23.952707840574917,0.5085040417858588
가스온수기,2019-02-01,1,-1.899411764705882,-7.349409448818896,3.5068897637795287,35.52382055560371,21.165997747987618,-2.211151585084917
가스온수기,2019-02-06,1,5.107072691552064,-1.2748031496062988,11.965354330708658,44.737074302037016,35.04098313979941,6.3958595862282905
가스온수기,2019-02-07,2,1.2654901960784315,-4.584675834970528,6.870333988212177,40.08950152866873,27.43173530402477,0.7453258081672068
가스온수기,2019-02-13,1,-0.5108055009823181,-4.948126232741616,4.550295857988164,39.48488736635301,23.90892592910764,-0.4768106377580509
가스온수기,2019-02-15,2,1.3519607843137256,-2.275787401574802,4.902165354330712,39.04306904179566,27.607167668730654,1.7569104939942313
가스온수기,2019-03-02,2,6.20866141732284,-0.9822485207100592,13.538658777120324,46.55685889307916,37.22065845893079,7.519202569421332
가스온수기,2019-03-06,2,7.55187376725838,3.455049504950493,12.997029702970284,47.899692953223294,39.88382455390843,8.6083137070769
가스온수기,2019-03-20,1,10.643141153081512,4.446015936254982,16.452589641434255,52.09271159976313,46.0087414831014,11.54764272132934
가스온수기,2019-04-03,1,6.46343873517786,-0.9182178217821796,13.517227722772278,48.13795441553983,37.717818200915325,7.102570593954265
가스온수기,2019-04-07,1,11.458199999999994,5.883366733466927,17.7250501002004,53.66008497639999,47.6177766,12.779417822933413
가스온수기,2019-04-08,1,10.756944444444438,4.232007952286283,17.93240556660041,53.23584703947368,46.22163157894735,11.743653115811796
가스온수기,2019-04-10,1,6.742147117296229,4.231075697211151,9.694820717131472,45.38279783310663,38.28876555540443,7.1954622714952805
가스온수기,2019-04-15,1,10.147430830039514,1.7548514851485155,18.35960396039604,52.53779596134802,45.01380663295192,11.093260643109694
가스온수기,2019-04-30,1,13.891518737672593,8.89150197628458,19.97371541501976,57.11081339769544,52.44309899532858,15.444530136818642
가스온수기,2019-05-03,1,15.742716535433065,7.033858267716535,24.92716535433069,59.71605440994612,56.094876255946936,17.294335002999794
가스온수기,2019-05-07,1,12.86856581532417,4.518934911242599,20.729388560157783,55.97330323322744,50.40236181434186,14.024313617714483
가스온수기,2019-05-08,1,14.522090729783036,6.361067193675887,21.66363636363636,58.0959442781688,53.67394766602304,15.778372899330115
가스온수기,2019-05-10,1,16.284523809523805,7.627037773359842,25.235586481113305,60.35495623345864,57.16566136390976,17.955490902467098
가스온수기,2019-05-15,1,19.074803149606293,12.80295857988166,26.38658777120317,64.72834450269373,62.69864094148361,20.92809807274746
가스온수기,2019-05-30,1,19.23577075098816,11.666798418972324,26.17549407114625,64.24768776367799,63.01027661327235,20.847401138527005
가스온수기,2019-06-14,1,19.354437869822497,15.8697628458498,24.09762845849804,65.81927653913957,63.25893705516522,21.252542060244785
가스온수기,2019-06-18,1,19.9812749003984,16.300996015936253,24.48705179282868,66.77824499796645,64.49973754237217,21.818000480848365
가스온수기,2019-07-05,1,23.91023622047244,17.82169625246549,31.01637080867848,72.10447115109822,72.2745527586407,26.000349119198283
가스온수기,2019-07-07,1,22.61321499013808,18.85364891518739,27.537278106508868,70.0776132388664,69.70590304889444,24.37585828483492
가스온수기,2019-07-25,1,25.578019801980204,23.90039682539681,28.13009900990098,77.06525749755082,75.58732094476291,27.667228306076098
가스온수기,2019-08-07,1,26.237401574803155,23.075590551181087,30.73169291338584,77.3052446133444,76.88931743389972,28.367044751255207
가스온수기,2019-08-20,1,25.10395256916994,20.74523809523808,30.297817460317457,74.63108800208028,74.64144219221966,27.187126424426268
가스온수기,2019-08-26,3,23.502559055118123,18.5265748031496,29.117519685039383,72.28417381210113,71.47147758176546,25.563031879648527
가스온수기,2019-09-03,1,21.9224409448819,19.782086614173245,24.84783464566928,70.84779701462911,68.34954394455038,23.951098070365767
가스온수기,2019-09-06,1,24.622879684418145,21.499211045364905,28.18145956607493,75.00007018154349,73.69413977514792,26.60880999069388
가스온수기,2019-09-08,1,23.71240000000001,21.16007984031936,27.30259481037924,73.4240516239158,71.89110656842107,25.81557607026121
가스온수기,2019-09-20,2,18.651282051282067,14.277712031558195,23.285798816568057,64.4266892761134,61.86360999838061,20.31959442128749
가스온수기,2019-09-24,3,17.17222222222222,11.943936381709747,24.317892644135178,62.30761427419355,58.93751596774193,19.03845559703436
가스온수기,2019-09-26,1,19.96844181459565,15.398619329388564,25.79171597633134,66.82152434132666,64.47487484553098,21.84763488311172
가스온수기,2019-09-30,1,20.780555555555537,15.88500986193292,27.366469428007896,68.33536266223402,66.08448549999997,22.88524513307496
가스온수기,2019-10-08,1,15.142632612966594,9.521218074656192,21.00117878192536,59.04078085825356,54.91472807367386,16.342635427916743
가스온수기,2019-10-13,1,15.285351562500006,10.308203125,21.565234375,59.246260729255766,55.19690117796053,16.72573433576408
가스온수기,2019-10-15,1,12.856862745098034,8.151663405088053,18.3228962818004,55.54485854551083,50.391551782662525,14.18306471190166
가스온수기,2019-10-16,2,12.968662674650693,7.950695825049694,19.73180914512924,55.68524173116923,50.613961516861,14.654893432158026
가스온수기,2019-10-18,1,15.093945312500002,10.875733855185906,19.444814090019563,59.05441394294383,54.824628718750006,16.512862393811556
가스온수기,2019-10-19,1,15.591796874999996,11.22304687500001,21.725000000000016,59.83972056393914,55.80942658092104,17.228477062269107
가스온수기,2019-10-22,3,15.51568627450979,10.28565815324166,22.32141453831042,59.673842196904005,55.65678476037149,17.213234044470354
가스온수기,2019-10-25,1,16.19372549019608,11.277996070726914,21.93595284872297,60.67082347616099,56.99760694427245,17.722310371807673
가스온수기,2019-10-29,1,12.504518664047172,7.573477406679764,18.09744597249508,55.143585281439385,49.69039589165551,13.654518508964228
가스온수기,2019-10-30,1,10.587426326129668,4.96208251473478,17.559921414538298,52.28413422376177,45.89500426257885,11.941907156073931
가스온수기,2019-11-01,1,13.633072407045017,8.294520547945206,20.73326810176123,56.75863383551345,51.92766325015966,15.28245350512606
가스온수기,2019-11-02,1,12.962941176470592,7.327504911591356,19.480157170923388,55.65170441411765,50.60342007678019,14.859229240654937
가스온수기,2019-11-03,1,13.20901960784314,8.757450980392154,19.50843137254904,56.06750825356697,51.08966582352942,14.802414019607111
가스온수기,2019-11-06,2,10.737450980392165,5.266470588235296,17.87647058823531,52.3738529706515,46.193751371284016,12.30202869593785
가스온수기,2019-11-07,2,9.966011787819255,4.951080550098235,16.027504911591375,51.478712182753,44.66337933988213,10.901673943141606
가스온수기,2019-11-08,1,7.334055118110242,2.1537401574803154,14.480118110236212,48.02568282157067,39.44957124964775,8.297119830674474
가스온수기,2019-11-11,1,11.466334661354583,7.2934131736526915,16.12714570858283,53.44956547490888,47.63742762948207,12.20909499346664
가스온수기,2019-11-13,2,8.766862745098045,3.416110019646364,13.81237721021611,49.18756606860681,42.2936214142415,9.585736261159006
가스온수기,2019-11-16,2,9.58737672583827,4.662130177514789,16.253451676528616,50.21346039713486,43.92065984347557,11.128060138650293
가스온수기,2019-11-19,1,3.101976284584976,-0.0908910891089103,6.487128712871283,42.40790899188682,31.06872035926773,2.850989710494573
가스온수기,2019-11-23,1,10.635119047619051,4.678174603174601,17.79126984126984,52.03790933872181,45.99338533533836,12.146299195714692
가스온수기,2019-11-25,1,5.0307086614173215,2.302559055118112,9.718897637795267,43.852344854079405,34.8936971496063,5.116969002416471
가스온수기,2019-11-27,1,5.503710937500003,1.9699218750000007,9.245703125000007,44.9751708147648,35.828054156250005,6.013466109113267
가스온수기,2019-11-28,1,4.42421875,0.2845703125000001,9.935156249999997,42.69076482491776,33.694032082894736,5.092182704819183
가스온수기,2019-11-30,3,5.163921568627451,-1.7141176470588224,12.144313725490203,44.62306518698373,35.15454020588236,6.6083727907484064
가스온수기,2019-12-03,1,1.8533333333333328,-3.0662082514734785,6.126719056974457,39.45468773191489,28.6010705,2.35384079018878
가스온수기,2019-12-06,1,-3.7003937007874015,-8.047337278106506,1.706311637080868,34.893167456527145,17.595223398756737,-3.7728113788525657
가스온수기,2019-12-07,1,-0.1168627450980391,-6.14705882352941,5.266078431372547,37.190164807259066,24.698004264705887,0.2238443918764362
가스온수기,2019-12-09,1,3.0344422700587104,-3.2837573385518573,9.502739726027396,40.76234289569261,30.94146360869474,3.96346432721708
가스온수기,2019-12-13,1,1.60764705882353,-4.477843137254908,7.940588235294119,40.21431589529412,28.110464008049533,2.651720816606106
가스온수기,2019-12-14,1,3.551574803149604,-0.5833005893909623,8.418467583497051,42.442715288727726,31.961467383920432,4.027853475261715
가스온수기,2019-12-27,1,-0.0890838206627687,-3.803898635477582,4.322612085769978,38.31660778485687,24.74945661403509,-0.2570459249492259
난방용 열풍기,2018-01-13,2,-3.685828343313372,-8.64071856287425,2.0325349301397195,30.903720977958976,17.634557880239527,-2.9781237960443896
난방용 열풍기,2018-01-17,1,3.906138613861385,1.1621782178217823,7.499801980198021,40.2646871285022,32.67559695544554,4.97036254655427
난방용 열풍기,2018-01-29,2,-6.496414342629475,-9.936182902584484,-2.3379721669980142,31.110376672342213,12.059606170014687,-7.639589675769967
난방용 열풍기,2018-02-06,1,-8.508964143426292,-12.71693227091633,-4.041832669322709,28.178317860977145,8.07547691180542,-9.79425719539363
난방용 열풍기,2018-02-07,1,-7.366334661354583,-13.734331337325344,-0.7421157684630731,29.53854123181741,10.338153870517928,-7.184038525149307
난방용 열풍기,2018-10-24,1,11.62376237623763,6.632270916334671,18.737250996015927,53.710220902553424,47.94879599968735,13.13845060044959
난방용 열풍기,2018-11-02,1,8.725298804780875,2.3544000000000005,17.615,49.54221618613965,42.20784532820297,10.4129772697192
난방용 열풍기,2018-11-13,2,8.40513833992095,3.826984126984128,14.501190476190468,48.65997662284169,41.5771409235698,9.692840175426571
난방용 열풍기,2018-11-20,1,5.7631474103585605,-0.1341317365269454,12.934730538922157,46.26842951042637,36.33673287250995,6.9456669584108255
난방용 열풍기,2018-12-13,1,-0.6235059760956166,-5.450698602794409,4.450698602794415,36.52316967729083,23.694670893646467,-0.7950158484136941
난방용 열풍기,2018-12-17,1,2.621713147410357,-1.2996000000000003,7.032200000000003,41.13439218404277,30.120262147661983,2.7908264419936137
난방용 열풍기,2018-12-18,4,2.127345309381237,-3.0658634538152607,8.026907630522086,40.29604997163568,29.141926870469582,2.7330391007792127
난방용 열풍기,2018-12-19,1,4.881274900398409,-0.6879759519038072,11.056112224448896,44.01572181002307,34.595892355420425,5.828409639139179
난방용 열풍기,2018-12-20,1,3.8996015936254977,-0.3294820717131475,10.285657370517928,42.14714521417488,32.6541289659048,5.437091374263497
난방용 열풍기,2018-12-21,1,5.16594059405941,-0.9238095238095244,12.086904761904766,43.867793583324655,35.16241721834289,6.724348069149609
난방용 열풍기,2019-01-02,2,-3.147035573122534,-7.526336633663369,2.441980198019801,34.28929958577075,18.694403923112123,-3.2088673560283567
난방용 열풍기,2019-01-07,9,-1.1015936254980088,-6.725955734406441,4.925955734406438,37.0306987301321,22.744426474145527,-0.5981026153429752
난방용 열풍기,2019-01-09,1,-3.4469428007889547,-8.590909090909102,2.140909090909091,35.920884973902204,18.09518558075365,-2.988471837663273
난방용 열풍기,2019-01-15,1,0.2966336633663361,-4.684356435643559,5.270099009900993,37.91974409463261,25.51626191662324,-0.1101523348900748
난방용 열풍기,2019-01-16,3,-3.689723320158103,-8.459405940594065,1.098019801980198,34.53484885666735,17.61732439450801,-4.199661306432921
난방용 열풍기,2019-02-15,1,1.3519607843137256,-2.275787401574802,4.902165354330712,39.04306904179566,27.607167668730654,1.7569104939942313
난방용 열풍기,2019-04-08,1,10.756944444444438,4.232007952286283,17.93240556660041,53.23584703947368,46.22163157894735,11.743653115811796
난방용 열풍기,2019-05-08,2,14.522090729783036,6.361067193675887,21.66363636363636,58.0959442781688,53.67394766602304,15.778372899330115
난방용 열풍기,2019-10-18,1,15.093945312500002,10.875733855185906,19.444814090019563,59.05441394294383,54.824628718750006,16.512862393811556
난방용 열풍기,2019-11-06,2,10.737450980392165,5.266470588235296,17.87647058823531,52.3738529706515,46.193751371284016,12.30202869593785
난방용 열풍기,2019-11-07,5,9.966011787819255,4.951080550098235,16.027504911591375,51.478712182753,44.66337933988213,10.901673943141606
난방용 열풍기,2019-11-08,2,7.334055118110242,2.1537401574803154,14.480118110236212,48.02568282157067,39.44957124964775,8.297119830674474
난방용 열풍기,2019-11-13,1,8.766862745098045,3.416110019646364,13.81237721021611,49.18756606860681,42.2936214142415,9.585736261159006
난방용 열풍기,2019-11-19,1,3.101976284584976,-0.0908910891089103,6.487128712871283,42.40790899188682,31.06872035926773,2.850989710494573
난방용 열풍기,2019-11-25,2,5.0307086614173215,2.302559055118112,9.718897637795267,43.852344854079405,34.8936971496063,5.116969002416471
난방용 열풍기,2019-11-27,1,5.503710937500003,1.9699218750000007,9.245703125000007,44.9751708147648,35.828054156250005,6.013466109113267
난방용 열풍기,2019-12-03,2,1.8533333333333328,-3.0662082514734785,6.126719056974457,39.45468773191489,28.6010705,2.35384079018878
난방용 열풍기,2019-12-07,1,-0.1168627450980391,-6.14705882352941,5.266078431372547,37.190164807259066,24.698004264705887,0.2238443918764362
난방용 열풍기,2019-12-27,1,-0.0890838206627687,-3.803898635477582,4.322612085769978,38.31660778485687,24.74945661403509,-0.2570459249492259
난방용 열풍기,2018-01-04,1,-2.4779092702169625,-6.4956607495069045,1.4138067061143986,35.29011403120522,20.018996455496733,-1.9236977534596127
난방용 열풍기,2018-01-05,1,-0.9921104536489148,-4.478063241106723,3.713241106719368,36.87353584117097,22.96214068072252,-0.7500314612199868
난방용 열풍기,2018-01-06,1,-1.503162055335966,-6.079841897233199,4.484387351778655,36.30257630497192,21.949876077803207,-1.3783442912494157
난방용 열풍기,2018-01-08,1,2.131274900398408,-0.356287425149701,4.920558882235532,38.58957526405955,29.1563087343678,2.386546843164836
난방용 열풍기,2018-01-09,2,-1.9661999999999973,-4.423399999999998,1.0033999999999994,34.29266307724211,21.03705297894737,-3.1756115562928846
난방용 열풍기,2018-01-10,1,-5.12355289421158,-8.8187624750499,-1.3762475049900196,29.68373397157264,14.785610016829494,-6.376510207049729
난방용 열풍기,2018-01-11,2,-8.65956175298806,-11.814171656686634,-4.758083832335328,25.35538861530473,7.782692229083637,-9.99574513905985
난방용 열풍기,2018-01-12,5,-8.862000000000009,-13.871399999999994,-4.045399999999999,25.97092491073682,7.380028021052617,-9.405576828595224
난방용 열풍기,2018-01-14,1,-0.293227091633466,-7.275697211155382,6.138645418326696,35.53704737211156,24.35331615856574,0.5015139818400669
난방용 열풍기,2018-01-15,1,3.953293413173653,-0.8259481037924148,9.793812375249498,42.12596968572329,32.760899863346985,4.838166595872364
난방용 열풍기,2018-01-18,2,2.9196850393700777,-0.6728346456692907,6.89153543307087,40.46979279834231,30.714735241110645,3.703820296335445
난방용 열풍기,2018-01-22,2,2.146336633663368,-1.5805940594059396,6.625940594059411,40.09035362372069,29.180429124127155,2.6062381198443525
난방용 열풍기,2018-01-23,2,-7.110358565737062,-10.605399999999996,-0.1944,30.23577102000417,10.844186587209036,-9.058543980575658
난방용 열풍기,2018-01-24,2,-10.837848605577692,-13.852894211576844,-6.907584830339329,27.01476147762633,3.460788876745646,-12.798091316006548
난방용 열풍기,2018-01-25,3,-10.418849206349195,-14.224600000000004,-5.822800000000004,26.933895599248128,4.291542613533853,-12.229482978959462
난방용 열풍기,2018-01-27,1,-7.458764940239046,-14.686254980079688,-0.4408366533864535,30.167269050744384,10.153517734116155,-7.15502967220339
난방용 열풍기,2018-01-28,1,-3.365737051792833,-6.68087649402391,1.0719123505976094,36.054691808597184,18.255883416397555,-3.932524021210015
난방용 열풍기,2018-01-30,2,-5.0248508946322135,-11.610400000000007,0.6570000000000004,31.283519744689748,14.977487270733487,-5.016257955639473
난방용 열풍기,2018-01-31,3,-1.6481999999999997,-6.434869739478954,2.75951903807615,36.045879156715785,21.66287608421053,-0.8825079377112406
난방용 열풍기,2018-02-01,3,-3.0637450199203204,-8.456374501992038,3.390637450199202,35.32678590857621,18.85681040792619,-2.589439660427207
난방용 열풍기,2018-02-05,1,-7.821713147410362,-12.10775347912524,-3.254671968190859,29.26612364206332,9.435818304969589,-9.18039601394459
난방용 열풍기,2018-02-09,2,0.7772908366533864,-6.625349301397214,7.550898203592806,39.351538634640384,26.4653593197316,1.7549215163263
난방용 열풍기,2018-06-26,1,22.46004016064257,19.54518072289155,25.507028112449827,71.49093861908688,69.41232906544072,24.161048416215785
난방용 열풍기,2018-10-19,4,11.512500000000005,6.113346613545814,18.55358565737053,53.59143476063831,47.727680000000014,12.784210947601984
난방용 열풍기,2018-10-21,1,11.3218253968254,5.000597609561752,20.10856573705181,53.315619799248125,47.349978727819554,13.127082300515138
난방용 열풍기,2018-10-22,1,12.42321428571427,6.616334661354581,19.506175298804767,54.89020187199246,49.53255282255637,14.408851258996693
난방용 열풍기,2018-10-23,1,12.449504950495037,7.992828685258964,18.46752988047809,54.818763436164645,49.58727101250648,13.983614603033017
난방용 열풍기,2018-10-26,1,12.261111111111108,8.586626746506987,15.367465069860271,54.430060394736834,49.21617078947368,13.398319906279829
난방용 열풍기,2018-10-27,1,9.796831683168312,6.19484126984127,13.67003968253969,51.56750091109953,44.32497931162063,10.061475973276885
난방용 열풍기,2018-10-31,3,7.2998023715415,2.5043564356435635,13.609306930693071,47.47320319646349,39.38510265354691,8.296850256391808
난방용 열풍기,2018-11-01,1,7.435856573705169,1.616599999999999,15.224199999999987,47.63699868987207,39.65473833172571,8.655995257799237
난방용 열풍기,2018-11-07,1,12.598802395209594,9.74950099800399,15.324950099800404,54.8950267053128,49.887042242514994,14.345909054111909
난방용 열풍기,2018-11-08,1,13.644200000000003,11.55731462925852,16.621643286573146,56.61704439802151,51.95910572043011,14.662394630638314
난방용 열풍기,2018-11-11,1,9.033333333333331,4.49241516966068,13.825149700598809,49.26226650526316,42.82420654736841,10.788019781741488
난방용 열풍기,2018-11-12,1,8.620916334661361,4.2692000000000005,14.123199999999995,49.04812224288112,42.00393757420844,9.743669931713224
난방용 열풍기,2018-11-15,1,8.52930693069307,2.939960238568589,15.995029821073556,48.74560500808931,41.82384872277228,10.253881210457454
난방용 열풍기,2018-11-17,1,6.621314741035856,2.064071856287427,12.71297405189621,46.56011061765569,38.04117173461942,7.668085338890219
난방용 열풍기,2018-11-18,1,6.136673346693386,1.7730923694779122,10.83373493975903,46.38341944896108,37.0785416159266,7.461827915735881
난방용 열풍기,2018-11-19,1,6.581325301204818,1.7529175050301795,12.967002012072433,46.76319220672162,37.96041344375397,7.846670337727925
난방용 열풍기,2018-11-21,1,6.146414342629488,1.2950199203187254,10.822310756972117,45.95083316198365,37.100381629985336,7.285179259626023
난방용 열풍기,2018-11-22,3,3.4627490039840647,-0.9501992031872524,8.223107569721119,43.58649005535752,31.780099238414767,3.62097565747537
난방용 열풍기,2018-11-23,1,1.9166666666666667,-2.9792338709677417,7.948790322580653,41.39836955263158,28.71945830526316,2.873210396621067
난방용 열풍기,2018-11-26,2,5.885771543086172,0.996586345381527,13.387148594377514,44.399602084168336,36.590814181626406,7.44575717471003
난방용 열풍기,2018-11-27,3,7.515991902834012,1.8115151515151515,14.146060606060615,47.18076189047518,39.817344388663976,8.823551553467272
난방용 열풍기,2018-11-28,1,5.466129032258063,0.8973790322580648,11.65866935483871,45.79887337903226,35.74899698387097,6.508227798095393
난방용 열풍기,2018-11-29,1,4.6826000000000025,-0.6914171656686632,10.85369261477046,44.73183084287234,34.19762050000001,6.198189091233878
난방용 열풍기,2018-11-30,2,4.513279678068414,-0.55524193548387,11.196572580645167,44.0550922701472,33.8645011836281,5.876623808495658
난방용 열풍기,2018-12-01,1,5.196400000000002,0.8643286573146293,11.554308617234462,44.774520582189474,35.218310326315795,6.538984801387088
난방용 열풍기,2018-12-03,2,12.067935871743492,8.859879032258064,15.062096774193552,53.88573832718069,48.83824776289421,13.66342751944867
난방용 열풍기,2018-12-04,2,9.455577689243023,4.212399999999999,13.56940000000001,50.05202631474103,43.65922329838539,10.0671383926889
난방용 열풍기,2018-12-05,1,3.3898203592814378,-0.8734530938123749,7.390618762475055,42.9196053162307,31.63815342716672,3.849991102092136
난방용 열풍기,2018-12-07,1,-3.512524850894633,-6.524652087475153,2.510735586481115,35.26490043921733,17.966853447860213,-5.02713670433918
난방용 열풍기,2018-12-08,2,-5.313293650793653,-8.517097415506953,-1.362823061630219,32.41113570357142,14.402710055639092,-6.013129322416983
난방용 열풍기,2018-12-10,6,-1.9887999999999983,-7.679599999999999,5.009400000000003,36.81440483688421,20.98492548421053,-1.235787645774528
난방용 열풍기,2018-12-11,5,0.5614770459081836,-3.0004000000000013,3.0946,35.85641856728648,26.048993077213996,1.4453921952075732
