"","sns2018_2.date","sns2018_2.big_cat","sns2018_2.sm_cat","sns2018_2.cnt"
"47","20180701","뷰티","베이스 메이크업 세트",4.250567
"48","20180701","뷰티","베이스 메이크업용 BB크림",4.262961
"49","20180701","뷰티","베이스 메이크업용 CC크림",2.719033
"50","20180701","뷰티","베이스 메이크업용 가루파우더",0.045787
"51","20180701","뷰티","베이스 메이크업용 메이크업베이스",13.724185
"52","20180701","뷰티","베이스 메이크업용 컨실러",12.780307
"53","20180701","뷰티","베이스 메이크업용 쿠션팩트",7.290503
"54","20180701","뷰티","베이스 메이크업용 트윈케이크",0.022893
"55","20180701","뷰티","베이스 메이크업용 파우더팩트",3.275612
"56","20180701","뷰티","베이스 메이크업용 파운데이션",27.261404
"57","20180701","뷰티","베이스 메이크업용 프라이머",12.347237
"58","20180701","뷰티","뷰티 눈썹정리도구",0.938631
"59","20180701","뷰티","뷰티 속눈썹/쌍꺼풀",2.034186
"60","20180701","뷰티","뷰티 손거울",5.077116
"61","20180701","뷰티","뷰티 타투",15.240311
"62","20180701","뷰티","뷰티 헤어캡",0.581878
"63","20180701","뷰티","뷰티 화장솜",11.424348
"64","20180701","뷰티","뷰티 화장품 공병/케이스",7.7943
"65","20180701","뷰티","뷰티용 기름종이",3.919093
"66","20180701","뷰티","뷰티용 면봉/귀이개",20.94089
"67","20180701","뷰티","뷰티용 뷰러",12.474086
"68","20180701","뷰티","뷰티용 샤프너",0
"69","20180701","뷰티","뷰티용 여드름압출기",72.34515
"70","20180701","뷰티","색조 메이크업 립글로스",3.469223
"71","20180701","뷰티","색조 메이크업 립라이너",1.811391
"72","20180701","뷰티","색조 메이크업 립밤",11.095728
"73","20180701","뷰티","색조 메이크업 립스틱",57.509887
"74","20180701","뷰티","색조 메이크업 립틴트",50.58927
"75","20180701","뷰티","색조 메이크업 마스카라",24.242788
"76","20180701","뷰티","색조 메이크업 볼터치",13.579182
"77","20180701","뷰티","색조 메이크업 세트",59.161775
"78","20180701","뷰티","색조 메이크업 속눈썹영양제",60.218203
"79","20180701","뷰티","색조 메이크업 쉐딩/하이라이터",10.450621
"80","20180701","뷰티","색조 메이크업 아이라이너",15.415435
"81","20180701","뷰티","색조 메이크업 아이브로우",8.888874
"82","20180701","뷰티","색조 메이크업 아이섀도우",7.125605
"83","20180701","뷰티","샤워코롱",0.156916
"84","20180701","뷰티","샴푸",149.24632
"85","20180701","뷰티","선로션",0.876608
"86","20180701","뷰티","선스프레이",0.785038
"87","20180701","뷰티","선케어용 선밤",0.382986
"88","20180701","뷰티","선크림",73.095811
"89","20180701","뷰티","선파우더",0.06868
"90","20180701","뷰티","세안도구",1.276313
"91","20180701","뷰티","손톱정리도구",0
"92","20180701","뷰티","스크럽/필링크림",12.128783
"93","20180701","뷰티","스킨케어 곡물팩",0.879968
"94","20180701","뷰티","스킨케어 마스크팩",32.367029
"95","20180701","뷰티","스킨케어 수면팩",0.833705
"96","20180701","뷰티","스킨케어 시트마스크팩",1.262457
"97","20180701","뷰티","스킨케어 워시오프팩",1.062614
"98","20180701","뷰티","스킨케어 코팩",2.767251
"99","20180701","뷰티","스킨케어 필오프팩",2.864972
"100","20180701","뷰티","애프터선",1.988819
"101","20180701","뷰티","여성향수",12.378255
"102","20180701","뷰티","입욕제",52.874591
"103","20180701","뷰티","클렌징 로션",7.973633
"104","20180701","뷰티","클렌징 오일",63.475762
"105","20180701","뷰티","클렌징 워터/젤",9.507963
"106","20180701","뷰티","클렌징 크림",65.766078
"107","20180701","뷰티","클렌징 티슈",3.028621
"108","20180701","뷰티","클렌징 폼",16.726575
"109","20180701","뷰티","태닝용 선크림",15.47631
"110","20180701","뷰티","트리트먼트",21.031506
"111","20180701","뷰티","팩도구",7.22674
"112","20180701","뷰티","풋스프레이",2.570676
"113","20180701","뷰티","풋워시/스크럽",0.804098
"114","20180701","뷰티","풋크림",1.121782
"115","20180701","뷰티","풋패치",59.765204
"116","20180701","뷰티","핸드워시/스크럽",0.313832
"117","20180701","뷰티","핸드크림",9.311941
"118","20180701","뷰티","향수세트",6.24088
"119","20180701","뷰티","헤어 브러쉬",3.377619
"120","20180701","뷰티","헤어매니큐어",0.869479
"121","20180701","뷰티","헤어무스",25.114191
"122","20180701","뷰티","헤어스타일링용 염색약",9.602879
"123","20180701","뷰티","헤어스타일링용 펌제",49.505277
"124","20180701","뷰티","헤어스타일링용 흑채",0.562798
"125","20180701","뷰티","헤어스프레이",44.766353
"126","20180701","뷰티","헤어에센스",9.457897
"127","20180701","뷰티","헤어왁스",28.252016
"128","20180701","뷰티","헤어젤",8.48857
"129","20180701","뷰티","헤어케어세트",58.03237
"130","20180701","뷰티","화장 비누",6.923099
"131","20180701","뷰티","화장 퍼프",18.838016
"132","20180701","식품","홍삼 분말/환",15.320572
"133","20180701","식품","탄산음료",16.449007
"134","20180701","식품","헛개/가시오가피",4.028309
"135","20180701","식품","한방 분말/환제품",35.160997
"136","20180701","식품","이온음료",2.795397
"137","20180701","식품","다이어트보조식",5.847223
"138","20180701","식품","스피루리나 영양제",0.833685
"139","20180701","식품","홍차",35.565067
"140","20180701","식품","배추김치",12.79844
"141","20180701","식품","프로바이오틱스",5.013202
"142","20180701","식품","커피음료",1.206204
"143","20180701","식품","과실차",0
"144","20180701","식품","원두커피",6.688245
"145","20180701","식품","쌀",133.806347
"146","20180701","식품","견과류 땅콩",69.70693
"147","20180701","식품","환자식",1.007315
"148","20180701","식품","과일세트",11.868871
"149","20180701","식품","견과류 캐슈넛",2.188236
"150","20180701","식품","기타 한방/환제품",355.95186
"151","20180701","식품","코코아/핫초코",21.719276
"152","20180701","식품","아이스티",22.669824
"153","20180701","식품","캡슐/POD커피",46.326908
"154","20180701","식품","건대추",0.17981
"155","20180701","식품","닭가슴살",120.523877
"156","20180701","식품","건강즙/녹용",17.701973
"157","20180701","식품","전복 생물",94.846783
"158","20180701","식품","옻/칡/쑥즙",0.111129
"159","20180701","식품","잡곡",4.157079
"160","20180701","식품","식혜/수정과",23.672838
"161","20180701","식품","콜라겐/코큐텐 영양제",80.579209
"162","20180701","식품","요거트/발효유",120.908709
"163","20180701","식품","양파/마늘즙",7.14354
"164","20180701","식품","백김치",15.103067
"165","20180701","식품","한방재료",0.647696
"166","20180701","식품","밀크티/티라떼",82.168592
"167","20180701","식품","기타 농산물",25.144735
"168","20180701","식품","김치류",539.818423
"169","20180701","식품","갓김치",6.7202
"170","20180701","식품","허브차",1.863438
"171","20180701","식품","젓갈류",21.573338
"172","20180701","식품","카페용 초콜릿시럽",16.529619
"173","20180701","식품","도라지/더덕",12.298589
"174","20180701","식품","무김치",3.390154
"175","20180701","식품","홍삼절편/홍삼정과",0.471224
"176","20180701","식품","물김치",10.938812
"177","20180701","식품","건어물 쥐포",0.673927
"178","20180701","식품","반찬류",365.192727
"179","20180701","식품","연어/훈제연어",188.49284
"180","20180701","식품","포도/거봉/체리",171.685057
"181","20180701","식품","미숫가루/곡물가루",20.203037
"182","20180701","식품","곶감/반건시",3.31956
"183","20180701","식품","프라페/버블티 파우더",10.379814
"184","20180701","식품","혼합곡",0.111124
"185","20180701","식품","탄산수",26.246457
"186","20180701","식품","칼슘/철분 영양제",5.023224
"187","20180701","식품","복분자/석류/과실즙",22.91497
"188","20180701","식품","차 선물세트",66.066975
"189","20180701","식품","해조류 다시마",20.696231
"190","20180701","식품","비타민",207.952442
"191","20180701","식품","흰우유",4.240543
"192","20180701","식품","건바나나",0
"193","20180701","식품","유자차",3.259941
"194","20180701","식품","기타 주스류",161.372223
"195","20180701","식품","견과류",43.263033
"196","20180701","식품","잡곡 씨드류",0
"197","20180701","식품","아몬드유/코코넛밀크",2.736254
"198","20180701","식품","홍삼/인삼 제품",21.067326
"199","20180701","식품","국내산 돈육",3.523701
"200","20180701","식품","오징어",179.82889
"201","20180701","식품","해조류 미역",35.047581
"202","20180701","식품","음용 식초",63.447986
"203","20180701","식품","선식",21.009616
"204","20180701","식품","프로폴리스/로얄젤리",6.6466
"205","20180701","식품","오메가3/스쿠알렌 영양제",5.514476
"206","20180701","식품","홍삼액/홍삼정",1.623052
"207","20180701","식품","견과류 호두",61.128994
"208","20180701","식품","건어물 황태",13.514797
"209","20180701","식품","배/포도/과일즙",1.510971
"210","20180701","식품","다이어트용 헬스보충식품",51.156642
"211","20180701","식품","해초류 ",8.131969
"212","20180701","식품","루테인/눈 영양제",10.848676
"213","20180701","식품","둥굴레차",0.222259
"214","20180701","식품","혼합견과",0
"215","20180701","식품","고등어",64.026431
"216","20180701","식품","차/곡물 음료",71.3583
"217","20180701","식품","구이/수육용 돈육",9.939135
"218","20180701","식품","과채 음료/주스",1.809061
"219","20180701","식품","토마토",244.150747
"220","20180701","식품","견과류 피스타치오",10.884908
"221","20180701","식품","견과류 잣/은행",245.57749
"222","20180701","식품","파김치",14.747238
"223","20180701","식품","에이드",125.465492
"224","20180701","식품","굴비/조기",143.816682
"225","20180701","식품","숙취/에너지/건강 음료",67.706767
"226","20180701","식품","곡물차",0
"227","20180701","식품","녹차",107.658645
"228","20180701","식품","어린이영양제",72.143872
"229","20180701","식품","견과류 카카오닙스",5.765819
"230","20180701","식품","두유",37.877301
"231","20180701","식품","과일류",0.869479
"232","20180701","식품","야채/호박즙",4.049228
"233","20180701","식품","감자",420.261697
"234","20180701","식품","딸기/복분자/블루베리",389.937617
"235","20180701","식품","건자두",0.202703
"236","20180701","식품","어린이 음료",51.408485
"237","20180701","식품","생수",56.206435
"238","20180701","식품","감마리놀렌산 영양제",0.379159
"239","20180701","식품","옥수수차",1.183787
"240","20180701","식품","건어물 마른오징어",2.224961
"241","20180701","식품","건어물 멸치",73.429009
"242","20180701","식품","홍삼 간식",14.718187
"243","20180701","식품","인스턴트커피",1.540068
"244","20180701","식품","더치커피",15.042454
"245","20180701","식품","홍삼 음료",15.546169
"246","20180701","식품","한우육",101.526887
"247","20180701","식품","어린이홍삼",15.487502
"248","20180701","식품","글루코사민/키토산 영양제",29.587092
"249","20180701","식품","전통차",2.564073
"250","20180701","식품","표고버섯",18.452657
"251","20180701","식품","율무차",1.474726
"252","20180701","식품","쌈채소",15.347251
"253","20180701","식품","감귤/한라봉/오렌지",157.69956
"254","20180701","식품","건포도",5.337528
"255","20180701","식품","바나나/파인애플/망고",379.385377
"256","20180701","식품","소고기 등심/안심",15.771719
"257","20180701","식품","딸기우유",12.662009
"258","20180701","식품","주꾸미",3.945796
"259","20180701","식품","견과류 밤",3.19401
"260","20180701","식품","수산 생물",0.800798
"261","20180701","식품","유제품 음료",1.245315
"262","20180701","식품","마늘/생강",253.787737
"263","20180701","식품","레몬/자몽",259.006267
"264","20180701","식품","나물",77.732617
"265","20180701","식품","조개",89.731533
"266","20180701","식품","건어물 진미채",5.67902
"267","20180701","식품","건망고",0.918603
"268","20180701","식품","생선류",1.15708
"269","20180701","식품","저/무지방우유",4.925918
"270","20180701","식품","비타민/화이바 음료",20.495467
"271","20180701","식품","인삼/수삼/산삼",46.835873
"272","20180701","식품","파/양파",461.781597
"273","20180701","식품","건어물 건새우",4.137052
"274","20180701","식품","클로렐라 영양제",1.948752
"275","20180701","식품","상황버섯",1.792372
"276","20180701","식품","랍스타",26.203953
"277","20180701","식품","오리고기/훈제오리",36.868543
"278","20180701","식품","건강즙",1.600158
"279","20180701","식품","반건조고구마",0
"280","20180701","식품","고추/피망/파프리카",299.607013
"281","20180701","식품","가공란",2.698032
"282","20180701","식품","새우/대하",347.04741
"283","20180701","식품","초코우유",10.523859
"284","20180701","식품","참외/메론/수박",297.059767
"285","20180701","식품","보리차",11.959472
"286","20180701","식품","옥돔",4.722263
"287","20180701","식품","명태/동태",18.482222
"288","20180701","식품","키위/참다래",40.256803
"289","20180701","식품","낙지",84.807049
"290","20180701","식품","게장류",43.386995
"291","20180701","식품","양배추/양상추",112.245597
"292","20180701","식품","미나리",14.60702
"293","20180701","식품","가자미",10.841981
"294","20180701","식품","옥수수",135.062113
"295","20180701","식품","생닭/닭부분육",4.540544
"296","20180701","식품","영지버섯",1.451356
"297","20180701","식품","문어",74.399108
"298","20180701","식품","건어물 노가리",12.713995
"299","20180701","식품","믹스 채소",1.114631
"300","20180701","식품","계란",357.083883
"301","20180701","식품","견과류 마카다미아",6.77839
"302","20180701","식품","호박",104.070995
"303","20180701","식품","새송이버섯",11.300335
"304","20180701","식품","감말랭이",0.853737
"305","20180701","식품","닭 양념육",0.719238
"306","20180701","식품","브로콜리/셀러리",33.560454
"307","20180701","식품","갈치",45.504167
"308","20180701","식품","양념 돈육",12.806558
"309","20180701","식품","어린잎/새싹채소",3.336254
"310","20180701","식품","홍어",14.768687
"311","20180701","식품","생식/선식 분말",17.659207
"312","20180701","식품","절임배추/김치속",0.402068
"313","20180701","식품","갈비/찜/바비큐용 돈육",2.19341
"314","20180701","식품","장조림/카레용 돈육",2.197778
"315","20180701","식품","어란(생선알)",0.408744
"316","20180701","식품","굴 생물",39.675922
"317","20180701","식품","감/홍시",407.888103
"318","20180701","식품","장어",81.001434
"319","20180701","식품","커피용 프림",1.63207
"320","20180701","식품","초유 영양제",1.27965
"321","20180701","식품","수입우육",1.007315
"322","20180701","식품","마/야콘",411.537133
"323","20180701","식품","오이/가지",1743.927923
"324","20180701","식품","과일채소 분말/분태",0
"325","20180701","식품","전통주",3.818449
"326","20180701","식품","시금치",36.414984
"327","20180701","식품","양념우육",14.050442
"328","20180701","식품","삼치",7.863919
"329","20180701","식품","우엉/연근",18.848526
"330","20180701","식품","갈비용 우육",0
"331","20180701","식품","꽃게",26.057106
"332","20180701","식품","대게/킹크랩",36.856593
"333","20180701","식품","바나나우유",14.213052
"334","20180701","식품","느타리버섯",3.681089
"335","20180701","식품","메추리알",7.026408
"336","20180701","식품","무/배추",472.53882
"337","20180701","식품","윙봉/닭다리/날개",131.849986
"338","20180701","식품","콩나물/숙주",133.36052
"339","20180701","식품","부추",91.342756
"340","20180701","식품","돼지 곱창",18.119223
"341","20180701","식품","회",248.184313
"342","20180701","식품","소고기 육회",63.61195
"343","20180701","식품","카페 푸드",157.028763
"344","20180701","냉난방가전","온풍기",0.17981
"345","20180701","냉난방가전","스탠드형 냉온풍기",0
"346","20180701","냉난방가전","제습기",98.379941
"347","20180701","냉난방가전","컨벡터",0
"348","20180701","냉난방가전","라디에이터",4.713682
"349","20180701","냉난방가전","이동형 에어컨",1.528616
"350","20180701","냉난방가전","공기청정기",38.392862
"351","20180701","냉난방가전","히터",14.389525
"352","20180701","냉난방가전","전기온수기",0.942449
"353","20180701","냉난방가전","업소용 선풍기",0.448323
"354","20180701","냉난방가전","멀티형 에어컨",2.774408
"355","20180701","냉난방가전","에어워셔",0.448331
"356","20180701","냉난방가전","돈풍기",0
"357","20180701","냉난방가전","탁상/USB 선풍기",1.747061
"358","20180701","냉난방가전","스탠드형 에어컨",9.692061
"359","20180701","냉난방가전","벽걸이 에어컨",21.669643
"360","20180701","냉난방가전","초음파식 가습기",0
"361","20180701","냉난방가전","휴대용 선풍기",7.434194
"362","20180701","냉난방가전","온수매트",1.724643
"363","20180701","냉난방가전","벽걸이형 냉온풍기",0
"364","20180701","냉난방가전","보일러",28.336448
"365","20180701","냉난방가전","냉풍기",2.448172
"366","20180701","냉난방가전","벽걸이형 선풍기",2.35326
"367","20180701","냉난방가전","자연식 가습기",0.111123
"368","20180701","냉난방가전","중대형 에어컨",3.445007
"369","20180701","냉난방가전","난방용 열풍기",0
"370","20180701","냉난방가전","가열식 가습기",0.022893
"371","20180701","냉난방가전","천장형 에어컨",8.195886
"372","20180701","냉난방가전","전기장판",4.815269
"373","20180701","냉난방가전","카페트매트",7.405885
"374","20180701","냉난방가전","공기정화 용품",0.980566
"375","20180701","냉난방가전","온열매트",0.022893
"376","20180701","냉난방가전","에어컨 리모컨",9.851373
"377","20180701","냉난방가전","황토매트",0.111124
"378","20180701","냉난방가전","복합식 가습기",0.022893
"379","20180701","냉난방가전","가스온수기",0.222248
"380","20180701","냉난방가전","산림욕기",0
"381","20180701","냉난방가전","에어커튼",0.222259
"382","20180701","냉난방가전","신발건조기",2.080925
"383","20180701","냉난방가전","의류건조기",2.132435
"384","20180702","뷰티","기능성 링클케어 화장품",15.330257
"385","20180702","뷰티","기능성 모공관리 화장품",167.733666
"386","20180702","뷰티","기능성 아이케어 화장품",3.50262
"387","20180702","뷰티","기능성 영양보습 화장품",4.965364
"388","20180702","뷰티","기능성 트러블케어 화장품",161.240476
"389","20180702","뷰티","기능성 화이트닝 화장품",112.380365
"390","20180702","뷰티","기능성 화장품 세트",74.109572
"391","20180702","뷰티","기초 화장용 로션",126.71146
"392","20180702","뷰티","기초 화장용 미스트",36.828031
"393","20180702","뷰티","기초 화장용 스킨",14.057202
"394","20180702","뷰티","기초 화장용 에센스",62.427829
"395","20180702","뷰티","기초 화장용 오일/앰플",64.416456
"396","20180702","뷰티","기초 화장용 크림",62.194089
"397","20180702","뷰티","남성 로션",21.300849
"398","20180702","뷰티","남성 메이크업",65.469304
"399","20180702","뷰티","남성 선케어",8.305008
"400","20180702","뷰티","남성 세트",64.209627
"401","20180702","뷰티","남성 쉐이빙",0.677338
"402","20180702","뷰티","남성 스킨",127.326041
"403","20180702","뷰티","남성 에센스",7.054396
"404","20180702","뷰티","남성 크림",76.845902
"405","20180702","뷰티","남성 클렌징",96.552597
"406","20180702","뷰티","남성향수",11.183821
"407","20180702","뷰티","네일 메이크업 용품",58.81233
"408","20180702","뷰티","네일관리 소품",2.766489
"409","20180702","뷰티","네일리무버",2.707594
"410","20180702","뷰티","네일세트",43.214436
"411","20180702","뷰티","네일아트",38.011119
"412","20180702","뷰티","네일컬러",60.04962
"413","20180702","뷰티","네일케어",65.635762
"414","20180702","뷰티","데오드란트",4.066141
"415","20180702","뷰티","린스",16.08493
"416","20180702","뷰티","립앤아이 리무버",3.223678
"417","20180702","뷰티","메이크업 박스",4.862842
"418","20180702","뷰티","메이크업 브러쉬",7.598066
"419","20180702","뷰티","미용가위",2.182913
"420","20180702","뷰티","바디 보습제",2.634401
"421","20180702","뷰티","바디 세트",66.265832
"422","20180702","뷰티","바디 스크럽",4.89087
"423","20180702","뷰티","바디 클렌져",30.173452
"424","20180702","뷰티","바디케어용 땀패드",8.565462
"425","20180702","뷰티","바디케어용 때비누",0.025296
"426","20180702","뷰티","바디케어용 볼륨업크림",1.987894
"427","20180702","뷰티","바디케어용 슬리밍",3.907219
"428","20180702","뷰티","바디케어용 제모제",0
"429","20180702","뷰티","바디케어용 청 결제",6.23551
"430","20180702","뷰티","베이스 메이크업 세트",2.311213
"431","20180702","뷰티","베이스 메이크업용 BB크림",7.239308
"432","20180702","뷰티","베이스 메이크업용 CC크림",2.864088
"433","20180702","뷰티","베이스 메이크업용 가루파우더",0.456273
"434","20180702","뷰티","베이스 메이크업용 메이크업베이스",8.697563
"435","20180702","뷰티","베이스 메이크업용 컨실러",9.003418
"436","20180702","뷰티","베이스 메이크업용 쿠션팩트",6.852295
"437","20180702","뷰티","베이스 메이크업용 트윈케이크",0.275924
"438","20180702","뷰티","베이스 메이크업용 파우더팩트",2.192272
"439","20180702","뷰티","베이스 메이크업용 파운데이션",32.388878
"440","20180702","뷰티","베이스 메이크업용 프라이머",13.183175
"441","20180702","뷰티","뷰티 눈썹정리도구",0.281532
"442","20180702","뷰티","뷰티 속눈썹/쌍꺼풀",0.674066
"443","20180702","뷰티","뷰티 손거울",5.004264
"444","20180702","뷰티","뷰티 타투",20.586428
"445","20180702","뷰티","뷰티 헤어캡",0.655314
"446","20180702","뷰티","뷰티 화장솜",13.655174
"447","20180702","뷰티","뷰티 화장품 공병/케이스",9.949962
"448","20180702","뷰티","뷰티용 기름종이",6.626353
"449","20180702","뷰티","뷰티용 면봉/귀이개",18.609107
"450","20180702","뷰티","뷰티용 뷰러",20.780488
"451","20180702","뷰티","뷰티용 샤프너",0.237473
"452","20180702","뷰티","뷰티용 여드름압출기",52.414553
"453","20180702","뷰티","색조 메이크업 립글로스",5.174262
"454","20180702","뷰티","색조 메이크업 립라이너",1.266603
"455","20180702","뷰티","색조 메이크업 립밤",13.219623
"456","20180702","뷰티","색조 메이크업 립스틱",54.262047
"457","20180702","뷰티","색조 메이크업 립틴트",43.798501
"458","20180702","뷰티","색조 메이크업 마스카라",27.894557
"459","20180702","뷰티","색조 메이크업 볼터치",8.213718
"460","20180702","뷰티","색조 메이크업 세트",43.786285
"461","20180702","뷰티","색조 메이크업 속눈썹영양제",22.462969
"462","20180702","뷰티","색조 메이크업 쉐딩/하이라이터",9.309596
"463","20180702","뷰티","색조 메이크업 아이라이너",11.77569
"464","20180702","뷰티","색조 메이크업 아이브로우",9.414282
"465","20180702","뷰티","색조 메이크업 아이섀도우",7.631901
"466","20180702","뷰티","샤워코롱",0.547584
"467","20180702","뷰티","샴푸",159.284203
"468","20180702","뷰티","선로션",1.197322
"469","20180702","뷰티","선스프레이",0.813685
"470","20180702","뷰티","선케어용 선밤",0.050593
"471","20180702","뷰티","선크림",84.00523
"472","20180702","뷰티","선파우더",0.050593
"473","20180702","뷰티","세안도구",0.421102
"474","20180702","뷰티","손톱정리도구",0.630997
"475","20180702","뷰티","스크럽/필링크림",18.004876
"476","20180702","뷰티","스킨케어 곡물팩",0.177075
"477","20180702","뷰티","스킨케어 마스크팩",47.134112
"478","20180702","뷰티","스킨케어 수면팩",1.566922
"479","20180702","뷰티","스킨케어 시트마스크팩",2.280324
"480","20180702","뷰티","스킨케어 워시오프팩",1.233835
"481","20180702","뷰티","스킨케어 코팩",5.334596
"482","20180702","뷰티","스킨케어 필오프팩",1.604329
"483","20180702","뷰티","애프터선",1.104938
"484","20180702","뷰티","여성향수",12.097645
"485","20180702","뷰티","입욕제",39.6284
"486","20180702","뷰티","클렌징 로션",9.867809
"487","20180702","뷰티","클렌징 오일",53.848762
"488","20180702","뷰티","클렌징 워터/젤",15.313702
"489","20180702","뷰티","클렌징 크림",54.079465
"490","20180702","뷰티","클렌징 티슈",3.94042
"491","20180702","뷰티","클렌징 폼",21.325096
"492","20180702","뷰티","태닝용 선크림",11.521904
"493","20180702","뷰티","트리트먼트",25.139407
"494","20180702","뷰티","팩도구",5.66876
"495","20180702","뷰티","풋스프레이",2.738764
"496","20180702","뷰티","풋워시/스크럽",1.765907
"497","20180702","뷰티","풋크림",1.433896
"498","20180702","뷰티","풋패치",42.647257
"499","20180702","뷰티","핸드워시/스크럽",0.690485
"500","20180702","뷰티","핸드크림",12.300768
"501","20180702","뷰티","향수세트",4.733309
"502","20180702","뷰티","헤어 브러쉬",3.754721
"503","20180702","뷰티","헤어매니큐어",1.808616
"504","20180702","뷰티","헤어무스",19.657419
"505","20180702","뷰티","헤어스타일링용 염색약",11.189368
"506","20180702","뷰티","헤어스타일링용 펌제",63.912918
"507","20180702","뷰티","헤어스타일링용 흑채",1.41708
"508","20180702","뷰티","헤어스프레이",46.985858
"509","20180702","뷰티","헤어에센스",12.955727
"510","20180702","뷰티","헤어왁스",37.591531
"511","20180702","뷰티","헤어젤",12.598119
"512","20180702","뷰티","헤어케어세트",13.425554
"513","20180702","뷰티","화장 비누",6.487735
"514","20180702","뷰티","화장 퍼프",22.148666
"515","20180702","식품","홍삼 분말/환",12.010528
"516","20180702","식품","탄산음료",16.531446
"517","20180702","식품","헛개/가시오가피",3.556823
"518","20180702","식품","한방 분말/환제품",26.641001
"519","20180702","식품","이온음료",2.539819
"520","20180702","식품","다이어트보조식",11.475941
"521","20180702","식품","스피루리나 영양제",2.314493
"522","20180702","식품","홍차",34.392474
"523","20180702","식품","배추김치",16.663332
"524","20180702","식품","프로바이오틱스",9.113
"525","20180702","식품","커피음료",2.215294
"526","20180702","식품","과실차",0
"527","20180702","식품","원두커피",6.778647
"528","20180702","식품","쌀",147.514787
"529","20180702","식품","견과류 땅콩",72.985375
"530","20180702","식품","환자식",0.64877
"531","20180702","식품","과일세트",11.49087
"532","20180702","식품","견과류 캐슈넛",3.190981
"533","20180702","식품","기타 한방/환제품",350.347297
"534","20180702","식품","코코아/핫초코",20.915003
"535","20180702","식품","아이스티",18.161178
"536","20180702","식품","캡슐/POD커피",42.880893
"537","20180702","식품","건대추",0.15505
"538","20180702","식품","닭가슴살",125.074107
"539","20180702","식품","건강즙/녹용",16.376439
"540","20180702","식품","전복 생물",86.217275
"541","20180702","식품","옻/칡/쑥즙",0
"542","20180702","식품","잡곡",7.97987
"543","20180702","식품","식혜/수정과",23.372649
"544","20180702","식품","콜라겐/코큐텐 영양제",59.519542
"545","20180702","식품","요거트/발효유",116.198042
"546","20180702","식품","양파/마늘즙",6.402083
"547","20180702","식품","백김치",15.305207
"548","20180702","식품","한방재료",1.612848
"549","20180702","식품","밀크티/티라떼",66.568552
"550","20180702","식품","기타 농산물",26.243207
"551","20180702","식품","김치류",490.204443
"552","20180702","식품","갓김치",6.33558
"553","20180702","식품","허브차",3.684582
"554","20180702","식품","젓갈류",22.940042
"555","20180702","식품","카페용 초콜릿시럽",15.895681
"556","20180702","식품","도라지/더덕",9.785553
"557","20180702","식품","무김치",4.745238
"558","20180702","식품","홍삼절편/홍삼정과",0.405681
"559","20180702","식품","물김치",12.319825
"560","20180702","식품","건어물 쥐포",0.363965
"561","20180702","식품","반찬류",419.7313
"562","20180702","식품","연어/훈제연어",159.458397
