"","sns2018_1.date","sns2018_1.big_cat","sns2018_1.sm_cat","sns2018_1.cnt"
"195","20180101","식품","견과류",25.752031
"196","20180101","식품","잡곡 씨드류",0
"197","20180101","식품","아몬드유/코코넛밀크",1.247095
"198","20180101","식품","홍삼/인삼 제품",3.679076
"199","20180101","식품","국내산 돈육",2.088551
"200","20180101","식품","오징어",121.074377
"201","20180101","식품","해조류 미역",27.986956
"202","20180101","식품","음용 식초",26.166343
"203","20180101","식품","선식",2.579952
"204","20180101","식품","프로폴리스/로얄젤리",7.091305
"205","20180101","식품","오메가3/스쿠알렌 영양제",2.163038
"206","20180101","식품","홍삼액/홍삼정",1.60482
"207","20180101","식품","견과류 호두",42.663494
"208","20180101","식품","건어물 황태",10.88004
"209","20180101","식품","배/포도/과일즙",0.601645
"210","20180101","식품","다이어트용 헬스보충식품",3.73294
"211","20180101","식품","해초류 ",5.044924
"212","20180101","식품","루테인/눈 영양제",5.301669
"213","20180101","식품","둥굴레차",0.945999
"214","20180101","식품","혼합견과",0.018234
"215","20180101","식품","고등어",47.464957
"216","20180101","식품","차/곡물 음료",26.992458
"217","20180101","식품","구이/수육용 돈육",6.221094
"218","20180101","식품","과채 음료/주스",0.312371
"219","20180101","식품","토마토",103.769183
"220","20180101","식품","견과류 피스타치오",4.755357
"221","20180101","식품","견과류 잣/은행",208.967153
"222","20180101","식품","파김치",6.398281
"223","20180101","식품","에이드",57.396824
"224","20180101","식품","굴비/조기",90.886599
"225","20180101","식품","숙취/에너지/건강 음료",14.681474
"226","20180101","식품","곡물차",0
"227","20180101","식품","녹차",79.215375
"228","20180101","식품","어린이영양제",0.305496
"229","20180101","식품","견과류 카카오닙스",2.708137
"230","20180101","식품","두유",21.404825
"231","20180101","식품","과일류",1.775718
"232","20180101","식품","야채/호박즙",2.584353
"233","20180101","식품","감자",155.474491
"234","20180101","식품","딸기/복분자/블루베리",371.750837
"235","20180101","식품","건자두",0.428651
"236","20180101","식품","어린이 음료",4.345611
"237","20180101","식품","생수",30.400784
"238","20180101","식품","감마리놀렌산 영양제",0.624742
"239","20180101","식품","옥수수차",1.294377
"240","20180101","식품","건어물 마른오징어",0.681456
"241","20180101","식품","건어물 멸치",60.442258
"242","20180101","식품","홍삼 간식",0.768142
"243","20180101","식품","인스턴트커피",2.135917
"244","20180101","식품","더치커피",8.267435
"245","20180101","식품","홍삼 음료",1.02581
"246","20180101","식품","한우육",91.647559
"247","20180101","식품","어린이홍삼",0.501588
"248","20180101","식품","글루코사민/키토산 영양제",0.214325
"249","20180101","식품","전통차",1.748682
"250","20180101","식품","표고버섯",13.376533
"251","20180101","식품","율무차",2.0857
"252","20180101","식품","쌈채소",4.573769
"253","20180101","식품","감귤/한라봉/오렌지",136.78367
"254","20180101","식품","건포도",3.848131
"255","20180101","식품","바나나/파인애플/망고",220.046477
"256","20180101","식품","소고기 등심/안심",14.450217
"257","20180101","식품","딸기우유",16.224804
"258","20180101","식품","주꾸미",3.900361
"259","20180101","식품","견과류 밤",1.812648
"260","20180101","식품","수산 생물",0.11628
"261","20180101","식품","유제품 음료",0.686319
"262","20180101","식품","마늘/생강",139.645332
"263","20180101","식품","레몬/자몽",135.365383
"264","20180101","식품","나물",51.461761
"265","20180101","식품","조개",84.164274
"266","20180101","식품","건어물 진미채",2.719413
"267","20180101","식품","건망고",1.073639
"268","20180101","식품","생선류",0.991354
"269","20180101","식품","저/무지방우유",2.86776
"270","20180101","식품","비타민/화이바 음료",4.337982
"271","20180101","식품","인삼/수삼/산삼",17.322164
"272","20180101","식품","파/양파",238.198629
"273","20180101","식품","건어물 건새우",1.118993
"274","20180101","식품","클로렐라 영양제",1.196793
"275","20180101","식품","상황버섯",1.632318
"276","20180101","식품","랍스타",31.529522
"277","20180101","식품","오리고기/훈제오리",19.07433
"278","20180101","식품","건강즙",1.084998
"279","20180101","식품","반건조고구마",0.11628
"280","20180101","식품","고추/피망/파프리카",130.348193
"281","20180101","식품","가공란",0.480964
"282","20180101","식품","새우/대하",256.431367
"283","20180101","식품","초코우유",7.310201
"284","20180101","식품","참외/메론/수박",33.917269
"285","20180101","식품","보리차",13.888471
"286","20180101","식품","옥돔",3.157496
"287","20180101","식품","명태/동태",14.797965
"288","20180101","식품","키위/참다래",16.830347
"289","20180101","식품","낙지",64.326784
"290","20180101","식품","게장류",39.643449
"291","20180101","식품","양배추/양상추",48.541859
"292","20180101","식품","미나리",12.808715
"293","20180101","식품","가자미",5.833943
"294","20180101","식품","옥수수",54.750582
"295","20180101","식품","생닭/닭부분육",0.709038
"296","20180101","식품","영지버섯",2.336871
"297","20180101","식품","문어",50.333978
"298","20180101","식품","건어물 노가리",9.487783
"299","20180101","식품","믹스 채소",1.016924
"300","20180101","식품","계란",250.398373
"301","20180101","식품","견과류 마카다미아",3.139177
"302","20180101","식품","호박",47.426342
"303","20180101","식품","새송이버섯",4.484233
"304","20180101","식품","감말랭이",2.862813
"305","20180101","식품","닭 양념육",0.109405
"306","20180101","식품","브로콜리/셀러리",25.933116
"307","20180101","식품","갈치",29.364923
"308","20180101","식품","양념 돈육",8.847531
"309","20180101","식품","어린잎/새싹채소",2.580791
"310","20180101","식품","홍어",31.047317
"311","20180101","식품","생식/선식 분말",0.528708
"312","20180101","식품","절임배추/김치속",0.733686
"313","20180101","식품","갈비/찜/바비큐용 돈육",1.431826
"314","20180101","식품","장조림/카레용 돈육",1.360901
"315","20180101","식품","어란(생선알)",0.483353
"316","20180101","식품","굴 생물",103.652145
"317","20180101","식품","감/홍시",365.488613
"318","20180101","식품","장어",61.823632
"319","20180101","식품","커피용 프림",1.465359
"320","20180101","식품","초유 영양제",1.383075
"321","20180101","식품","수입우육",1.223913
"322","20180101","식품","마/야콘",345.11675
"323","20180101","식품","오이/가지",1530.35344
"324","20180101","식품","과일채소 분말/분태",0
"325","20180101","식품","전통주",2.41639
"326","20180101","식품","시금치",35.166373
"327","20180101","식품","양념우육",12.461007
"328","20180101","식품","삼치",4.864847
"329","20180101","식품","우엉/연근",20.117742
"330","20180101","식품","갈비용 우육",0
"331","20180101","식품","꽃게",20.743786
"332","20180101","식품","대게/킹크랩",114.742357
"333","20180101","식품","바나나우유",14.193385
"334","20180101","식품","느타리버섯",3.968812
"335","20180101","식품","메추리알",6.485636
"336","20180101","식품","무/배추",505.087283
"337","20180101","식품","윙봉/닭다리/날개",89.46869
"338","20180101","식품","콩나물/숙주",86.109409
"339","20180101","식품","부추",32.59799
"340","20180101","식품","돼지 곱창",6.244359
"341","20180101","식품","회",270.189197
"342","20180101","식품","소고기 육회",50.868813
"343","20180101","식품","카페 푸드",105.932073
"344","20180101","냉난방가전","온풍기",5.784938
"345","20180101","냉난방가전","스탠드형 냉온풍기",0.098046
"346","20180101","냉난방가전","제습기",5.525886
"347","20180101","냉난방가전","컨벡터",0.11628
"348","20180101","냉난방가전","라디에이터",24.728816
"349","20180101","냉난방가전","이동형 에어컨",0.588273
"350","20180101","냉난방가전","공기청정기",44.733157
"351","20180101","냉난방가전","히터",41.758889
"352","20180101","냉난방가전","전기온수기",1.132742
"353","20180101","냉난방가전","업소용 선풍기",0
"354","20180101","냉난방가전","멀티형 에어컨",0.686319
"355","20180101","냉난방가전","에어워셔",2.009828
"356","20180101","냉난방가전","돈풍기",0.85684
"357","20180101","냉난방가전","탁상/USB 선풍기",0.196091
"358","20180101","냉난방가전","스탠드형 에어컨",1.846182
"359","20180101","냉난방가전","벽걸이 에어컨",2.837536
"360","20180101","냉난방가전","초음파식 가습기",0.455771
"361","20180101","냉난방가전","휴대용 선풍기",0.517348
"362","20180101","냉난방가전","온수매트",7.65254
"363","20180101","냉난방가전","벽걸이형 냉온풍기",0.098046
"364","20180101","냉난방가전","보일러",50.901013
"365","20180101","냉난방가전","냉풍기",0.098046
"366","20180101","냉난방가전","벽걸이형 선풍기",0.018234
"367","20180101","냉난방가전","자연식 가습기",0
"368","20180101","냉난방가전","중대형 에어컨",0.392182
"369","20180101","냉난방가전","난방용 열풍기",0.098046
"370","20180101","냉난방가전","가열식 가습기",1.7408
"371","20180101","냉난방가전","천장형 에어컨",3.38779
"372","20180101","냉난방가전","전기장판",17.850327
"373","20180101","냉난방가전","카페트매트",4.871091
"374","20180101","냉난방가전","공기정화 용품",0.991815
"375","20180101","냉난방가전","온열매트",1.456012
"376","20180101","냉난방가전","에어컨 리모컨",44.904867
"377","20180101","냉난방가전","황토매트",0.018234
"378","20180101","냉난방가전","복합식 가습기",0
"379","20180101","냉난방가전","가스온수기",0.517348
"380","20180101","냉난방가전","산림욕기",0
"381","20180101","냉난방가전","에어커튼",0
"382","20180101","냉난방가전","신발건조기",0.269028
"383","20180101","냉난방가전","의류건조기",1.383536
"384","20180102","뷰티","기능성 링클케어 화장품",20.365147
"385","20180102","뷰티","기능성 모공관리 화장품",62.186601
"386","20180102","뷰티","기능성 아이케어 화장품",4.944776
"387","20180102","뷰티","기능성 영양보습 화장품",15.609041
"388","20180102","뷰티","기능성 트러블케어 화장품",65.276502
"389","20180102","뷰티","기능성 화이트닝 화장품",30.028728
"390","20180102","뷰티","기능성 화장품 세트",14.988315
"391","20180102","뷰티","기초 화장용 로션",122.773502
"392","20180102","뷰티","기초 화장용 미스트",28.932748
"393","20180102","뷰티","기초 화장용 스킨",3.890909
"394","20180102","뷰티","기초 화장용 에센스",70.58141
"395","20180102","뷰티","기초 화장용 오일/앰플",35.590151
"396","20180102","뷰티","기초 화장용 크림",100.276102
"397","20180102","뷰티","남성 로션",7.435221
"398","20180102","뷰티","남성 메이크업",23.396753
"399","20180102","뷰티","남성 선케어",0.678587
"400","20180102","뷰티","남성 세트",1.633546
"401","20180102","뷰티","남성 쉐이빙",0.206987
"402","20180102","뷰티","남성 스킨",11.414535
"403","20180102","뷰티","남성 에센스",3.549837
"404","20180102","뷰티","남성 크림",2.527318
"405","20180102","뷰티","남성 클렌징",2.079237
"406","20180102","뷰티","남성향수",11.766623
"407","20180102","뷰티","네일 메이크업 용품",20.491344
"408","20180102","뷰티","네일관리 소품",0.32224
"409","20180102","뷰티","네일리무버",1.271904
"410","20180102","뷰티","네일세트",3.754527
"411","20180102","뷰티","네일아트",33.166347
"412","20180102","뷰티","네일컬러",40.523747
"413","20180102","뷰티","네일케어",33.039946
"414","20180102","뷰티","데오드란트",0.520372
"415","20180102","뷰티","린스",12.836274
"416","20180102","뷰티","립앤아이 리무버",3.898362
"417","20180102","뷰티","메이크업 박스",2.828944
"418","20180102","뷰티","메이크업 브러쉬",7.245567
"419","20180102","뷰티","미용가위",1.75934
"420","20180102","뷰티","바디 보습제",0.876719
"421","20180102","뷰티","바디 세트",6.518069
"422","20180102","뷰티","바디 스크럽",3.462179
"423","20180102","뷰티","바디 클렌져",2.219205
"424","20180102","뷰티","바디케어용 땀패드",1.749878
"425","20180102","뷰티","바디케어용 때비누",0.793184
"426","20180102","뷰티","바디케어용 볼륨업크림",3.406942
"427","20180102","뷰티","바디케어용 슬리밍",1.397746
"428","20180102","뷰티","바디케어용 제모제",0.07468
"429","20180102","뷰티","바디케어용 청 결제",4.103614
"430","20180102","뷰티","베이스 메이크업 세트",4.109611
"431","20180102","뷰티","베이스 메이크업용 BB크림",5.957779
"432","20180102","뷰티","베이스 메이크업용 CC크림",2.891865
"433","20180102","뷰티","베이스 메이크업용 가루파우더",0.416878
"434","20180102","뷰티","베이스 메이크업용 메이크업베이스",20.019487
"435","20180102","뷰티","베이스 메이크업용 컨실러",8.608974
"436","20180102","뷰티","베이스 메이크업용 쿠션팩트",7.680606
"437","20180102","뷰티","베이스 메이크업용 트윈케이크",0
"438","20180102","뷰티","베이스 메이크업용 파우더팩트",2.339613
"439","20180102","뷰티","베이스 메이크업용 파운데이션",23.443993
"440","20180102","뷰티","베이스 메이크업용 프라이머",12.466902
"441","20180102","뷰티","뷰티 눈썹정리도구",0.132307
"442","20180102","뷰티","뷰티 속눈썹/쌍꺼풀",1.221306
"443","20180102","뷰티","뷰티 손거울",5.355183
"444","20180102","뷰티","뷰티 타투",9.976398
"445","20180102","뷰티","뷰티 헤어캡",0.683881
"446","20180102","뷰티","뷰티 화장솜",14.842424
"447","20180102","뷰티","뷰티 화장품 공병/케이스",7.210336
"448","20180102","뷰티","뷰티용 기름종이",1.919852
"449","20180102","뷰티","뷰티용 면봉/귀이개",18.390203
"450","20180102","뷰티","뷰티용 뷰러",12.095555
"451","20180102","뷰티","뷰티용 샤프너",0.103493
"452","20180102","뷰티","뷰티용 여드름압출기",0.433932
"453","20180102","뷰티","색조 메이크업 립글로스",6.015217
"454","20180102","뷰티","색조 메이크업 립라이너",1.629986
"455","20180102","뷰티","색조 메이크업 립밤",28.90698
"456","20180102","뷰티","색조 메이크업 립스틱",74.370827
"457","20180102","뷰티","색조 메이크업 립틴트",43.103148
"458","20180102","뷰티","색조 메이크업 마스카라",18.589405
"459","20180102","뷰티","색조 메이크업 볼터치",10.680433
"460","20180102","뷰티","색조 메이크업 세트",4.100332
"461","20180102","뷰티","색조 메이크업 속눈썹영양제",5.067612
"462","20180102","뷰티","색조 메이크업 쉐딩/하이라이터",13.456878
"463","20180102","뷰티","색조 메이크업 아이라이너",13.471241
"464","20180102","뷰티","색조 메이크업 아이브로우",8.282279
"465","20180102","뷰티","색조 메이크업 아이섀도우",10.081492
"466","20180102","뷰티","샤워코롱",0.115253
"467","20180102","뷰티","샴푸",101.456516
"468","20180102","뷰티","선로션",0.132306
"469","20180102","뷰티","선스프레이",0.189933
"470","20180102","뷰티","선케어용 선밤",0.28457
"471","20180102","뷰티","선크림",27.955147
"472","20180102","뷰티","선파우더",0
"473","20180102","뷰티","세안도구",0
"474","20180102","뷰티","손톱정리도구",0.074679
"475","20180102","뷰티","스크럽/필링크림",12.393529
"476","20180102","뷰티","스킨케어 곡물팩",0
"477","20180102","뷰티","스킨케어 마스크팩",53.466905
"478","20180102","뷰티","스킨케어 수면팩",3.392794
"479","20180102","뷰티","스킨케어 시트마스크팩",2.183247
"480","20180102","뷰티","스킨케어 워시오프팩",1.314201
"481","20180102","뷰티","스킨케어 코팩",2.317287
"482","20180102","뷰티","스킨케어 필오프팩",1.774052
"483","20180102","뷰티","애프터선",0
"484","20180102","뷰티","여성향수",11.086957
"485","20180102","뷰티","입욕제",14.502798
"486","20180102","뷰티","클렌징 로션",5.195706
"487","20180102","뷰티","클렌징 오일",13.898616
"488","20180102","뷰티","클렌징 워터/젤",11.099001
"489","20180102","뷰티","클렌징 크림",14.357377
"490","20180102","뷰티","클렌징 티슈",2.678929
"491","20180102","뷰티","클렌징 폼",18.070021
"492","20180102","뷰티","태닝용 선크림",1.635888
"493","20180102","뷰티","트리트먼트",32.334628
"494","20180102","뷰티","팩도구",0.700935
"495","20180102","뷰티","풋스프레이",0.910826
"496","20180102","뷰티","풋워시/스크럽",0.914378
"497","20180102","뷰티","풋크림",1.138427
"498","20180102","뷰티","풋패치",1.091905
"499","20180102","뷰티","핸드워시/스크럽",0.512173
"500","20180102","뷰티","핸드크림",33.546
"501","20180102","뷰티","향수세트",2.107395
"502","20180102","뷰티","헤어 브러쉬",3.392246
"503","20180102","뷰티","헤어매니큐어",0.368106
"504","20180102","뷰티","헤어무스",19.5044
"505","20180102","뷰티","헤어스타일링용 염색약",11.673015
"506","20180102","뷰티","헤어스타일링용 펌제",51.044653
"507","20180102","뷰티","헤어스타일링용 흑채",1.178345
"508","20180102","뷰티","헤어스프레이",30.083971
"509","20180102","뷰티","헤어에센스",23.50813
"510","20180102","뷰티","헤어왁스",29.281649
"511","20180102","뷰티","헤어젤",7.187937
"512","20180102","뷰티","헤어케어세트",2.146797
"513","20180102","뷰티","화장 비누",2.660843
"514","20180102","뷰티","화장 퍼프",16.114983
"515","20180102","식품","홍삼 분말/환",0.655068
"516","20180102","식품","탄산음료",13.688534
"517","20180102","식품","헛개/가시오가피",2.583774
"518","20180102","식품","한방 분말/환제품",1.758216
"519","20180102","식품","이온음료",2.379692
"520","20180102","식품","다이어트보조식",5.240354
"521","20180102","식품","스피루리나 영양제",1.859836
"522","20180102","식품","홍차",29.378057
"523","20180102","식품","배추김치",14.400664
"524","20180102","식품","프로바이오틱스",6.753353
"525","20180102","식품","커피음료",1.862225
"526","20180102","식품","과실차",0
"527","20180102","식품","원두커피",7.963932
"528","20180102","식품","쌀",128.851527
"529","20180102","식품","견과류 땅콩",57.807113
"530","20180102","식품","환자식",0.327534
"531","20180102","식품","과일세트",9.780616
"532","20180102","식품","견과류 캐슈넛",1.904624
"533","20180102","식품","기타 한방/환제품",215.263787
"534","20180102","식품","코코아/핫초코",48.329191
"535","20180102","식품","아이스티",9.156609
"536","20180102","식품","캡슐/POD커피",45.611643
"537","20180102","식품","건대추",0.577998
"538","20180102","식품","닭가슴살",70.972133
"539","20180102","식품","건강즙/녹용",4.60459
"540","20180102","식품","전복 생물",76.092639
"541","20180102","식품","옻/칡/쑥즙",0.07468
"542","20180102","식품","잡곡",4.227769
"543","20180102","식품","식혜/수정과",19.672687
"544","20180102","식품","콜라겐/코큐텐 영양제",0.802039
"545","20180102","식품","요거트/발효유",77.898306
"546","20180102","식품","양파/마늘즙",4.13838
"547","20180102","식품","백김치",13.677898
"548","20180102","식품","한방재료",0.402214
"549","20180102","식품","밀크티/티라떼",55.962491
"550","20180102","식품","기타 농산물",17.393827
"551","20180102","식품","김치류",385.23295
"552","20180102","식품","갓김치",7.990634
"553","20180102","식품","허브차",3.485183
"554","20180102","식품","젓갈류",22.087707
"555","20180102","식품","카페용 초콜릿시럽",12.604642
"556","20180102","식품","도라지/더덕",11.32238
"557","20180102","식품","무김치",4.024342
"558","20180102","식품","홍삼절편/홍삼정과",0.508612
"559","20180102","식품","물김치",5.442749
"560","20180102","식품","건어물 쥐포",0.16112
"561","20180102","식품","반찬류",324.75893
"562","20180102","식품","연어/훈제연어",123.740758
"563","20180102","식품","포도/거봉/체리",88.819697
